Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,Data_1_SAR,ID_1_SAR,Data_1_OPT,ID_1_OPT,Data_2_SAR,ID_2_SAR,Data_2_OPT,ID_2_OPT,Data_3_SAR,ID_3_SAR,Data_3_OPT,ID_3_OPT,Data_4_SAR,ID_4_SAR,Data_4_OPT,ID_4_OPT,Anni_Offset
EMSR779_1_33PWM_x525845_y1142775,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.326297886659267,15.247705787819497,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.326297886659267,15.247705787819497,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-25,COPERNICUS/S2_SR_HARMONIZED/20231025T092041_20231025T093608_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1117175,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.09474355290542,15.270891904713867,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.09474355290542,15.270891904713867,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1114615,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.07158981877568,15.270872565238134,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.07158981877568,15.270872565238134,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1109495,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.02528225339218,15.270834026378672,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.02528225339218,15.270834026378672,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x525845_y1155575,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.442064633820989,15.247796925726457,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.442064633820989,15.247796925726457,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-08-26,COPERNICUS/S2_SR_HARMONIZED/20230826T092031_20230826T093152_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-24,COPERNICUS/S2_SR_HARMONIZED/20231124T092311_20231124T093602_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x525845_y1147895,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.372604685548753,15.24774211435694,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.372604685548753,15.24774211435694,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1112055,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.048436052247483,15.270853272465123,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.048436052247483,15.270853272465123,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1124855,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.164204560190758,15.270950203519568,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.164204560190758,15.270950203519568,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1122295,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.14105092368425,15.270930723838324,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.14105092368425,15.270930723838324,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x523285_y1147895,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.372621860197423,15.224356558671092,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.372621860197423,15.224356558671092,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-25,COPERNICUS/S2_SR_HARMONIZED/20231025T092041_20231025T093608_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1145335,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.349432469650708,15.271107725988989,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.349432469650708,15.271107725988989,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-08-26,COPERNICUS/S2_SR_HARMONIZED/20230826T092031_20230826T093152_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1127415,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.187358164013633,15.270969729968574,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.187358164013633,15.270969729968574,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1119735,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.11789725456538,15.27091129090852,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.11789725456538,15.27091129090852,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1142775,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.326279096606733,15.271087871705047,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.326279096606733,15.271087871705047,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-08-26,COPERNICUS/S2_SR_HARMONIZED/20230826T092031_20230826T093152_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1150455,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.39573911590879,15.271147575273169,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.39573911590879,15.271147575273169,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-08-26,COPERNICUS/S2_SR_HARMONIZED/20230826T092031_20230826T093152_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-24,COPERNICUS/S2_SR_HARMONIZED/20231124T092311_20231124T093602_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x530965_y1117175,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.0947235378304,15.29425703962239,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.0947235378304,15.29425703962239,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-25,COPERNICUS/S2_SR_HARMONIZED/20231025T092041_20231025T093608_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1137655,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.279972251044349,15.271048303770169,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.279972251044349,15.271048303770169,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x528405_y1153015,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.418892388980792,15.271167570306858,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.418892388980792,15.271167570306858,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-08-26,COPERNICUS/S2_SR_HARMONIZED/20230826T092031_20230826T093152_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-25,COPERNICUS/S2_SR_HARMONIZED/20231025T092041_20231025T093608_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-24,COPERNICUS/S2_SR_HARMONIZED/20231124T092311_20231124T093602_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x530965_y1129975,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.210491485756082,15.294362838700556,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.210491485756082,15.294362838700556,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-20,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
EMSR779_1_33PWM_x530965_y1119735,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,10.11787719265316,15.294278097870531,EPSG:32633,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,10.11787719265316,15.294278097870531,33PWM,EPSG:32633,2023-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230918T044757_20230918T044822_050377_0610CD_B33E,2023-09-10,COPERNICUS/S2_SR_HARMONIZED/20230910T091559_20230910T092927_T33PWM,2023-10-24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231024T044758_20231024T044823_050902_0622C2_22BD,2023-10-25,COPERNICUS/S2_SR_HARMONIZED/20231025T092041_20231025T093608_T33PWM,2023-11-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231117T044757_20231117T044822_051252_062ECE_70EB,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,2023-12-23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231223T044755_20231223T044820_051777_0640F8_45BE,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,1
