Nome_Serie,Data_1,Data_2,Data_3,Data_4,Lat_Centro,Lon_Centro,EPSG
EMSR410_1_38PKT_x291115_y1281965_S1RTC,2018-09-27,2018-10-21,2018-11-26,2018-12-08,11.578968185596652,43.09608415801853,EPSG:32638
EMSR680_6_33TVM_x479305_y5134775_S1RTC,2022-06-11,2022-07-05,2022-08-03,2022-09-03,46.35479649500611,14.74758205880283,EPSG:32633
EMSR264_16_38KMD_x504115_y7846565_S1RTC,2016-11-23,2016-12-17,2017-01-10,2017-02-03,-19.486953366134045,45.05136270326941,EPSG:32738
EMSR504_12_56HKJ_x296085_y6301645_S1RTC,2020-01-17,2020-02-25,2020-03-20,2020-04-10,-33.416908085179486,150.82067480952588,EPSG:32756
EMSR779_3_33PVN_x483925_y1248345_S1RTC,2023-09-30,2023-10-24,2023-11-17,2023-12-11,11.281149675856984,14.864393241224386,EPSG:32633
EMSR199_10_17MNP_x515345_y9399605_S1RTC,2016-01-31,2016-02-24,2016-04-03,2016-04-03,-5.443314398504292,-80.84996836116571,EPSG:32717
EMSR637_17_55JGH_x774145_y6732475_S1RTC,2021-08-08,2021-09-11,2021-10-17,2021-10-29,-29.518501862400413,149.8414183631137,EPSG:32755
EMSR265_22_31UDQ_x433995_y5428805_S1RTC,2016-12-06,2017-01-06,2017-01-26,2017-02-19,48.99727392097333,2.1150589518307035,EPSG:32631
EMSR422_1_31TDG_x484125_y4638095_S1RTC,2018-11-17,2019-01-03,2019-01-27,2019-02-20,41.88317158326347,2.8240305529927174,EPSG:32631
EMSR261_3_32UPC_x613665_y5774135_S1RTC,2016-10-09,2016-10-30,2016-12-13,2017-01-03,52.09434784197783,10.677864693624725,EPSG:32632
EMSR264_17_38KMD_x442085_y7810655_S1RTC,2016-12-10,2016-12-10,2017-01-10,2017-02-03,-19.81066214544924,44.4591855809582,EPSG:32738
EMSR437_3_30TXP_x676285_y4853485_S1RTC,2019-04-07,2019-04-07,2019-05-13,2019-05-13,43.801641920330866,-0.7926843458262217,EPSG:32630
EMSR265_20_31UFP_x618025_y5349785_S1RTC,2016-12-04,2017-01-09,2017-01-21,2017-02-18,48.27854720492527,4.607990885962731,EPSG:32631
EMSR258_13_34TDK_x416965_y4462795_S1RTC,2016-09-29,2016-11-16,2016-11-28,2016-12-23,40.30018795273665,20.037952398460547,EPSG:32634
EMSR279_4_30TXM_x634675_y4661265_S1RTC,2017-02-17,2017-03-12,2017-04-11,2017-04-17,42.080219915839834,-1.3563985272300694,EPSG:32631
EMSR779_3_33PVP_x476355_y1339865_S1RTC,2023-09-30,2023-11-05,2023-11-17,2023-12-11,12.108772943331292,14.794422599997208,EPSG:32633
EMSR261_1_32UND_x536565_y5803295_S1RTC,2016-10-11,2016-10-23,2016-12-10,2016-12-10,52.367147317848335,9.555757641449174,EPSG:32632
EMSR779_3_33PVN_x473685_y1225305_S1RTC,2023-09-30,2023-10-24,2023-11-17,2023-12-11,11.072722182085412,14.77073218397312,EPSG:32633
EMSR319_4_32SPF_x631285_y4034585_S1RTC,2017-08-08,2017-08-21,2017-09-25,2017-09-26,36.435862723416406,10.478935680798829,EPSG:32632
EMSR261_3_32UPC_x621345_y5786935_S1RTC,2016-10-09,2016-10-30,2016-12-13,2017-01-03,52.20772435039272,10.79453802449767,EPSG:32632
EMSR264_17_38KMD_x485605_y7802975_S1RTC,NaN,2016-12-17,2017-01-10,2017-02-03,-19.880839733481427,44.87467017392815,EPSG:32738
EMSR332_1_32TPR_x685865_y5024145_S1RTC,2017-09-14,2017-09-26,2017-10-25,2017-11-13,45.33436431857643,11.3883511552516,EPSG:32633
EMSR333_4_33SUB_x348695_y4147635_S1RTC,2017-09-27,2017-10-03,2017-11-02,2017-11-08,37.45193881852215,13.303789237365256,EPSG:32633
EMSR555_1_30TYL_x703225_y4596875_S1RTC,2020-10-22,2020-11-15,2020-12-09,2021-01-14,41.48593927648465,-0.5504282373401961,EPSG:32631
EMSR203_4_15SVV_x421055_y3989145_S1RTC,NaN,2016-04-14,2016-05-08,2016-05-08,36.032257132973754,-93.86211909758785,EPSG:32615
EMSR203_3_15SVA_x460445_y4097185_S1RTC,NaN,2016-04-14,2016-05-08,2016-05-08,37.00857369844402,-93.43027524295985,EPSG:32615
EMSR507_3_51LYK_x771485_y8984155_S1RTC,2020-02-10,2020-03-05,2020-03-29,2020-04-10,-9.192871872681446,125.48216384684572,EPSG:32751
EMSR352_1_39STS_x847735_y3600625_S1RTC,2018-02-18,2018-03-13,2018-04-06,2018-05-01,32.47666325594085,48.71320904217796,EPSG:32639
EMSR642_3_32TQQ_x283285_y4920705_S1RTC,2021-10-11,2021-10-24,2021-11-17,2021-12-23,44.39611912369809,12.294807725374113,EPSG:32633
EMSR788_4_30UWU_x590325_y5306465_S1RTC,2023-11-25,2024-01-12,2024-01-24,2024-02-21,47.893499101074596,-1.7745546863545605,EPSG:32630
EMSR347_6_36LXH_x691455_y8294115_S1RTC,2018-01-23,2018-02-28,2018-03-12,2018-03-24,-15.434240588895765,34.796134950002546,EPSG:32736
EMSR184_4_55HCC_x375375_y6281685_S1RTC,2015-07-28,2015-09-02,2015-10-01,2015-10-20,-33.60894272008823,145.6703977462272,EPSG:32755
EMSR311_3_17SPT_x670665_y3746215_S1RTC,2017-07-31,2017-08-19,2017-09-12,2017-10-06,33.83072627075715,-79.14192883696894,EPSG:32617
EMSR502_5_29UMT_x504165_y5755805_S1RTC,2019-12-28,2020-01-29,2020-02-19,2020-03-12,51.94145804115796,-8.920861278933922,EPSG:32629
EMSR279_1_30TWN_x531735_y4726415_S1RTC,2017-02-21,2017-03-29,2017-04-10,2017-04-22,42.6780276649209,-2.5971083613137997,EPSG:32630
EMSR504_2_56JML_x486745_y6513115_S1RTC,2020-01-24,2020-02-17,2020-03-24,2020-04-17,-31.5282986749799,152.8738093813597,EPSG:32756
EMSR322_17_16RFU_x702095_y3358455_S1RTC,NaN,2017-09-20,2017-10-09,2017-10-09,30.329374833149686,-84.88461165630706,EPSG:32616
EMSR184_1_55HEC_x581525_y6283875_S1RTC,NaN,2015-09-09,2015-10-03,2015-10-15,-33.59311822362019,147.8923638208416,EPSG:32755
EMSR280_2_33VVH_x472025_y6726005_S1RTC,2017-03-11,2017-04-04,2017-04-16,2017-05-22,60.65742525135369,14.511588184914846,EPSG:32633
EMSR777_5_16QCE_x337095_y1948635_S1RTC,2023-09-29,2023-11-04,2023-11-16,2023-11-28,17.607032029184403,-88.52330373746317,EPSG:32616
EMSR326_2_30SUG_x340655_y4105995_S1RTC,2017-08-25,2017-09-24,2017-10-18,2017-10-19,37.07543745057685,-4.778224773520496,EPSG:32629
EMSR264_4_38LQJ_x798985_y8301195_S1RTC,2016-11-18,2016-12-12,2017-01-05,2017-01-29,-15.359941973650534,47.79669541511566,EPSG:32739
EMSR264_5_38LPH_x655375_y8223505_S1RTC,2016-11-23,2016-12-17,2017-01-10,2017-02-03,-16.07485594611249,46.46454461933132,EPSG:32738
EMSR261_1_32UND_x544245_y5810975_S1RTC,2016-10-11,2016-10-23,2016-12-10,2016-12-10,52.43560425001822,9.669590859469041,EPSG:32632
EMSR348_3_36KXD_x702435_y7829385_S1RTC,2018-01-18,2018-02-23,2018-03-19,2018-04-24,-19.631730269907326,34.942648365349946,EPSG:32736
EMSR706_3_31UDS_x435985_y5617415_S1RTC,2022-09-01,2022-10-07,2022-11-05,2022-11-29,50.693696358300464,2.1117093936812905,EPSG:32631
EMSR264_8_39KTU_x288295_y7861375_S1RTC,2016-11-13,2016-12-07,2016-12-31,2017-01-24,-19.342104935242055,48.99685394310893,EPSG:32739
EMSR265_6_31UDP_x491495_y5378685_S1RTC,2016-11-19,2017-01-09,2017-01-21,2017-02-19,48.54974799462426,2.902031901856844,EPSG:32631
EMSR328_1_13QDF_x412885_y2527855_S1RTC,2017-09-01,2017-10-05,2017-10-17,2017-10-29,22.844775929812915,-105.8366398484684,EPSG:32613
EMSR504_6_56HKH_x291365_y6249685_S1RTC,2020-01-17,2020-03-08,2020-03-20,2020-04-13,-33.88429782996967,150.75783038414374,EPSG:32756
EMSR471_4_33UYQ_x726845_y5422235_S1RTC,2019-09-06,2019-09-13,2019-10-12,2019-11-05,48.89954044928513,18.112793796309155,EPSG:32634
EMSR261_1_32UND_x536565_y5846815_S1RTC,2016-10-11,2016-10-23,2016-12-10,2016-12-10,52.75837774343697,9.560724386025846,EPSG:32632
EMSR706_1_31UDS_x410645_y5642235_S1RTC,2022-09-06,2022-10-12,2022-11-17,2022-11-29,50.913559248061844,1.7470617762384462,EPSG:32631
EMSR487_1_32TPQ_x658695_y4942655_S1RTC,2019-10-15,2019-11-15,2019-12-09,2020-01-07,44.60797807451882,11.015976245380989,EPSG:32632
EMSR637_17_55JGH_x761345_y6737595_S1RTC,2021-08-08,2021-09-11,2021-10-17,2021-10-29,-29.475100434472413,149.70826140365438,EPSG:32755
EMSR186_4_17RNL_x543165_y2997075_S1RTC,NaN,2015-09-21,2015-10-15,NaN,27.083835520374144,-80.55175451653169,EPSG:32617
EMSR328_2_13QDF_x428385_y2501145_S1RTC,2017-09-01,2017-10-07,2017-10-19,2017-10-29,22.6042236626043,-105.68437705544753,EPSG:32613
EMSR712_4_32UNC_x536865_y5716655_S1RTC,2022-11-02,2022-11-21,2022-12-27,2023-01-20,51.588183492044045,9.55053188088554,EPSG:32632
EMSR550_11_55HFC_x627025_y6290525_S1RTC,2020-09-06,2020-10-12,2020-11-05,2020-11-29,-33.52864822957674,148.3816750393012,EPSG:32755
EMSR350_2_50KPC_x636975_y7731725_S1RTC,2018-02-08,2018-02-15,2018-03-23,2018-04-04,-20.519665455204855,118.32595165404676,EPSG:32750
EMSR322_17_16RFU_x663695_y3394295_S1RTC,NaN,2017-09-20,2017-10-14,2017-10-14,30.65849658737316,-85.27818250778017,EPSG:32616
EMSR184_4_55HCD_x381465_y6301455_S1RTC,2015-08-14,2015-09-02,2015-10-01,2015-11-25,-33.431356325143675,145.73861889208533,EPSG:32755
EMSR472_4_48PZC_x208575_y1737115_S1RTC,2019-08-20,2019-09-17,2019-10-11,2019-10-19,15.684040524241661,108.29318411587803,EPSG:32648
EMSR758_3_35TNL_x561695_y5042145_S1RTC,2023-07-22,2023-08-15,2023-09-08,2023-10-14,45.518518688882544,27.806262213284654,EPSG:32635
EMSR265_8_31UDP_x484335_y5363015_S1RTC,2016-11-27,2017-01-02,2017-01-26,2017-02-19,48.40865126267392,2.8055522817367486,EPSG:32631
EMSR348_5_36KXD_x676455_y7827265_S1RTC,2018-01-30,2018-02-23,2018-03-19,2018-03-31,-19.65338414092583,34.69518199153924,EPSG:32736
EMSR233_10_19QDB_x413915_y2122515_S1RTC,2016-08-07,2016-08-31,2016-08-31,2016-09-24,19.182707403712378,-69.80666003382765,EPSG:32619
EMSR407_2_30UXE_x690005_y5905445_S1RTC,2018-09-13,2018-10-14,2018-11-07,2018-12-01,53.252265144200656,-0.13269215545963906,EPSG:32631
EMSR347_6_36LXJ_x658295_y8300825_S1RTC,2018-01-23,2018-02-28,2018-03-12,2018-03-24,-15.375882577107461,34.4867538314212,EPSG:32736
EMSR322_17_16RFU_x671375_y3389175_S1RTC,NaN,2017-09-20,2017-10-14,2017-10-14,30.61123149075804,-85.19891369001867,EPSG:32616
EMSR192_11_32TMR_x490845_y5007605_S1RTC,2015-10-01,2015-10-24,2015-11-22,2015-12-23,45.210413474914226,8.899651443993525,EPSG:32632
EMSR771_8_32TNQ_x593815_y4992525_S1RTC,2023-08-15,2023-09-24,2023-10-18,2023-11-11,45.068323562294864,10.207928204201078,EPSG:32632
EMSR347_2_36LYJ_x741835_y8392075_S1RTC,2018-01-11,2018-02-16,2018-03-12,2018-04-05,-14.544959450170174,35.25611685550765,EPSG:32736
EMSR385_8_18RTQ_x267055_y2966485_S1RTC,2018-06-27,2018-08-14,2018-09-03,2018-09-03,26.78918466438559,-77.3303108768975,EPSG:32618
EMSR706_1_31UDR_x415605_y5592165_S1RTC,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.464111433459294,1.8288645909569385,EPSG:32631
EMSR176_2_15RYQ_x747195_y3395595_S1RTC,NaN,NaN,2015-08-25,NaN,30.655755463338522,-90.40699257345916,EPSG:32615
EMSR756_1_33UWS_x581515_y5643525_S1RTC,2023-07-23,2023-09-02,2023-09-14,2023-10-11,50.925940442701275,16.177998346953775,EPSG:32633
EMSR712_9_32UND_x594435_y5806375_S1RTC,2022-11-09,2022-11-19,2022-12-18,2022-12-30,52.38777797323143,10.406382255738786,EPSG:32632
EMSR771_8_32TPQ_x613295_y4980115_S1RTC,2023-08-15,2023-10-02,2023-10-14,2023-11-07,44.95376096708908,10.45248355823328,EPSG:32632
EMSR429_3_29UMA_x481275_y5996145_S1RTC,2018-12-21,2019-01-26,2019-02-19,2019-03-15,54.1017011839293,-9.266862037188579,EPSG:32629
EMSR712_6_32UNC_x561195_y5696635_S1RTC,2022-11-09,2022-11-21,2022-12-27,2023-01-20,51.40601892030135,9.898140987964226,EPSG:32633
EMSR280_4_33VWH_x530275_y6762275_S1RTC,2017-03-11,2017-04-04,2017-04-16,2017-05-10,60.98269306437825,15.583020175704405,EPSG:32633
EMSR260_7_32TPQ_x639335_y4951375_S1RTC,2016-10-18,2016-11-11,2016-12-05,2016-12-13,44.690487509528865,10.774513381082537,EPSG:32632
EMSR481_1_16PDC_x410875_y1726165_S1RTC,2019-09-18,2019-10-24,2019-11-05,2019-12-01,15.60027686395771,-87.81945930665837,EPSG:32616
EMSR550_1_56JKP_x234415_y6851675_S1RTC,2020-09-16,2020-10-12,2020-11-05,2020-12-11,-28.44621419487265,150.3011541102851,EPSG:32756
EMSR779_3_33PWN_x513035_y1273945_S1RTC,2023-09-30,2023-11-05,2023-11-17,2023-12-11,11.51267150236534,15.131223239803395,EPSG:32633
EMSR385_5_17RQK_x713585_y2940535_S1RTC,2018-07-14,2018-08-19,2018-08-31,2018-09-27,26.557729667090182,-78.84308719780056,EPSG:32617
EMSR728_1_32UNV_x533775_y5393495_S1RTC,2023-04-22,2023-05-08,2023-06-01,2023-07-03,48.68203957030711,9.476178415548626,EPSG:32632
EMSR192_11_32TMR_x472925_y4994805_S1RTC,2015-10-01,2015-10-24,2015-11-22,2015-12-23,45.094765308179696,8.672111426376523,EPSG:32632
EMSR200_12_56JNP_x557305_y6826405_S1RTC,2016-02-02,2016-02-26,2016-04-02,2016-04-26,-28.699763922832037,153.59970706635997,EPSG:32756
EMSR629_3_42RVS_x443505_y3114455_S1RTC,2021-06-24,2021-07-22,2021-08-23,2021-08-27,28.143079423246363,68.43763943432387,EPSG:32642
EMSR783_1_30VVJ_x436165_y6335005_S1RTC,2023-11-15,2023-12-09,2023-12-26,2024-01-19,57.142565900213256,-4.0338096263350405,EPSG:32630
EMSR165_4_31UDQ_x438055_y5422925_S1RTC,2015-04-28,2015-04-28,2015-05-29,2015-06-10,48.944797317973055,2.1714349305534713,EPSG:32631
EMSR184_1_55HFD_x629225_y6303415_S1RTC,NaN,2015-09-09,2015-10-03,2015-10-15,-33.41215284916248,148.40348572626186,EPSG:32755
EMSR264_5_38KPG_x701355_y8176865_S1RTC,2016-11-23,2016-12-17,2017-01-10,2017-02-03,-16.492884554843812,46.898318359355606,EPSG:32738
EMSR778_12_16PFB_x626835_y1622275_S1RTC,2023-09-11,2023-11-03,2023-11-15,2023-11-27,14.659478504770638,-85.81029884610099,EPSG:32616
EMSR629_2_42RVR_x454275_y3093395_S1RTC,2021-07-06,2021-08-03,2021-08-23,2021-09-20,27.953378021545724,68.54811338899594,EPSG:32642
EMSR657_1_35UMB_x474185_y6191905_S1RTC,2022-01-24,2022-03-10,2022-04-01,2022-04-18,55.860560337413865,26.607937127395395,EPSG:32635
EMSR777_1_16QCE_x342135_y1934575_S1RTC,2023-09-29,2023-11-04,2023-11-16,2023-11-28,17.480345831462056,-88.47478715939123,EPSG:32616
EMSR793_2_37LFC_x621075_y8295365_S1RTC,2024-01-25,2024-02-18,2024-03-13,2024-03-25,-15.427281327744176,40.140291384729224,EPSG:32737
EMSR492_1_30TXP_x702635_y4869505_S1RTC,2019-11-21,2019-12-03,2020-01-08,2020-01-20,43.93894671795143,-0.45929630886473155,EPSG:32630
EMSR482_5_16PFC_x608865_y1743485_S1RTC,2019-09-20,2019-11-02,2019-11-14,2019-12-08,15.755962768835403,-85.9718591708294,EPSG:32616
EMSR184_4_55HCC_x313935_y6258645_S1RTC,2015-07-28,2015-09-02,2015-10-01,2015-10-20,-33.80773446581964,145.0036204770569,EPSG:32755
EMSR200_2_55KFT_x654175_y7753305_S1RTC,NaN,NaN,NaN,NaN,-20.3233903051419,148.48900002886995,EPSG:32755
EMSR326_3_30STF_x286405_y4057625_S1RTC,2017-09-13,2017-09-18,2017-10-18,2017-11-05,36.62906041020425,-5.374576083282353,EPSG:32630
EMSR328_1_13QDF_x428245_y2515055_S1RTC,2017-09-01,2017-10-05,2017-10-17,2017-10-29,22.72986929890911,-105.68636390691233,EPSG:32613
EMSR427_4_33VUE_x720175_y6409885_S1RTC,2018-12-29,2019-01-17,2019-02-22,2019-03-18,57.76475864154174,12.723206480740556,EPSG:32632
EMSR280_4_33VWH_x540515_y6749475_S1RTC,2017-03-11,2017-04-04,2017-04-16,2017-05-10,60.86683418558335,15.769453863045802,EPSG:32633
EMSR728_1_32UNV_x518415_y5413975_S1RTC,2023-04-22,2023-05-08,2023-06-01,2023-07-03,48.866948537130575,9.26848615337959,EPSG:32632
EMSR280_1_33VVH_x433495_y6735965_S1RTC,2017-03-11,2017-04-04,2017-04-16,2017-05-22,60.74240499090166,13.803584577078237,EPSG:32632
EMSR203_3_15SVA_x468125_y4061345_S1RTC,NaN,2016-04-14,2016-05-08,2016-05-08,36.68577558170275,-93.34250787052389,EPSG:32615
EMSR445_1_35UMP_x439775_y5339545_S1RTC,2019-05-08,2019-06-09,2019-06-21,2019-06-25,48.194925926587125,26.206742250843753,EPSG:32635
EMSR264_12_38KQV_x767555_y7491395_S1RTC,NaN,2017-01-05,2017-01-05,2017-01-29,-22.674725702057575,47.616332443309425,EPSG:32739
EMSR481_3_16PFC_x629345_y1761405_S1RTC,2019-09-25,2019-10-07,2019-10-31,2019-11-02,15.91694653675976,-85.7797379065529,EPSG:32616
EMSR265_22_31UDQ_x421195_y5428805_S1RTC,2016-12-06,2017-01-06,2017-01-26,2017-02-19,48.995799198549435,1.9400955132164321,EPSG:32631
EMSR756_8_33UWT_x590015_y5727945_S1RTC,2023-07-14,2023-09-02,2023-09-17,2023-10-20,51.683566600300225,16.320514964281127,EPSG:32633
EMSR564_1_38KND_x519155_y7812495_S1RTC,2020-12-08,2021-01-25,2021-02-06,2021-02-06,-19.79474656482842,45.19505386195379,EPSG:32738
EMSR706_5_31UDS_x454345_y5631775_S1RTC,2022-09-01,2022-10-07,2022-11-05,2022-11-29,50.824517098646766,2.369903616549202,EPSG:32631
EMSR203_3_15SVA_x455325_y4081825_S1RTC,NaN,2016-04-14,2016-05-08,2016-05-08,36.86989307695481,-93.48694154396588,EPSG:32615
EMSR326_2_30SUG_x368815_y4126475_S1RTC,2017-08-31,2017-09-24,2017-10-18,2017-10-19,37.26431348970635,-4.465099554104534,EPSG:32629
EMSR417_1_29TNE_x530745_y4441365_S1RTC,2018-10-17,2018-11-28,2018-12-17,2019-01-03,40.11050544660538,-8.624275628322815,EPSG:32629
EMSR200_2_55KFT_x659295_y7750745_S1RTC,NaN,NaN,NaN,NaN,-20.346090544862633,148.53825839516512,EPSG:32755
EMSR174_1_34TEM_x542635_y4651495_S1RTC,2015-06-26,2015-07-15,2015-08-07,2015-08-31,42.00277239027616,21.53022338367282,EPSG:32634
EMSR280_5_33VVH_x475235_y6775395_S1RTC,2017-03-11,2017-04-04,2017-04-21,2017-05-22,61.101040715924555,14.564303493738844,EPSG:32633
EMSR176_2_15RYQ_x739515_y3398155_S1RTC,NaN,NaN,2015-08-25,NaN,30.680407796036953,-90.48647655732702,EPSG:32615
EMSR199_13_17MQM_x726725_y9100975_S1RTC,2016-02-07,2016-03-05,2016-03-26,2016-04-19,-8.139473280834332,-78.93074454868683,EPSG:32717
EMSR429_5_29UNA_x572985_y6003505_S1RTC,2018-12-31,2019-01-29,2019-02-19,2019-03-13,54.16277608317255,-7.862651459203332,EPSG:32629
EMSR348_1_37KBA_x292855_y8037705_S1RTC,2018-01-25,2018-02-18,2018-03-14,2018-04-07,-17.749813725010704,37.0583345908089,EPSG:32737
EMSR472_3_48QZD_x821115_y1811065_S1RTC,2019-08-20,2019-09-10,2019-10-11,2019-10-23,16.347722042754196,108.01732144838968,EPSG:32649
EMSR771_1_32TPQ_x701315_y4933055_S1RTC,2023-08-27,2023-09-24,2023-10-14,2023-11-19,44.510899947829124,11.548833363144055,EPSG:32632
EMSR779_1_33PVM_x457395_y1178615_S1RTC,2023-09-18,2023-10-24,2023-11-17,2023-12-23,10.650312936618919,14.62211302237114,EPSG:32633
EMSR167_1_31UFS_x624025_y5677555_S1RTC,2015-04-26,2015-05-03,2015-06-01,2015-07-02,51.224135968376494,4.794395412585779,EPSG:32631
EMSR475_9_49PBS_x265295_y1668705_S1RTC,2019-09-13,2019-09-25,2019-10-23,2019-11-16,15.07190764243413,108.82843420213638,EPSG:32649
EMSR312_5_51QUV_x356125_y1944155_S1RTC,2017-08-04,2017-08-16,2017-09-09,2017-10-03,17.567850258160313,121.65630778118474,EPSG:32651
EMSR167_4_31UFS_x643315_y5647105_S1RTC,2015-04-26,2015-05-03,2015-06-01,2015-07-02,50.945936233120236,5.058278860491239,EPSG:32631
EMSR779_3_33PVN_x481365_y1232985_S1RTC,2023-09-30,2023-10-24,2023-11-17,2023-12-11,11.142224581031403,14.841012926931251,EPSG:32633
EMSR388_2_30SXH_x702245_y4226915_S1RTC,2018-07-29,2018-08-10,2018-09-10,2018-10-09,38.1557001048732,-0.6771660681625342,EPSG:32630
EMSR342_7_54KVE_x475635_y7989545_S1RTC,2017-12-09,2018-01-02,2018-02-19,2018-03-03,-18.19460646130486,140.78164679045543,EPSG:32754
EMSR229_3_14RNR_x604305_y3055945_S1RTC,NaN,NaN,NaN,NaN,27.61191172937345,-97.93003168096126,EPSG:32614
EMSR229_3_14RNR_x601745_y3076425_S1RTC,NaN,NaN,NaN,NaN,27.79696542934343,-97.95421049964844,EPSG:32614
EMSR472_4_48PZC_x223935_y1726875_S1RTC,2019-08-20,2019-09-17,2019-10-11,2019-10-19,15.593282849753376,108.43752362613736,EPSG:32648
EMSR186_4_17RNL_x558525_y3032915_S1RTC,NaN,2015-09-21,2015-10-15,NaN,27.40681171963793,-80.39508421102978,EPSG:32617
EMSR265_14_31UEQ_x553275_y5440995_S1RTC,2016-12-04,2017-01-06,2017-01-21,2017-02-14,49.107903612432274,3.747423081960821,EPSG:32631
EMSR445_1_35UNP_x500845_y5329125_S1RTC,2019-05-08,2019-06-09,2019-06-21,2019-06-25,48.10391102136441,27.028477176936526,EPSG:32635
EMSR322_17_16RFU_x676495_y3381495_S1RTC,NaN,2017-09-20,2017-10-14,2017-10-14,30.54121461236567,-85.14684303264096,EPSG:32616
EMSR312_6_51QUU_x368845_y1896735_S1RTC,2017-07-11,2017-08-16,2017-09-09,2017-10-03,17.14008552935553,121.77898522482936,EPSG:32651
EMSR564_1_38KND_x501235_y7815055_S1RTC,2020-12-08,2021-01-25,2021-02-06,2021-02-06,-19.77171690045693,45.023960624518,EPSG:32738
EMSR165_7_31UDQ_x449805_y5403855_S1RTC,2015-04-23,2015-04-28,2015-06-03,2015-06-10,48.774299374176685,2.334170174085474,EPSG:32631
EMSR274_6_39KTV_x295265_y7919325_S1RTC,2017-02-05,2017-02-17,2017-03-25,2017-04-06,-18.819392727250886,49.06925157798908,EPSG:32739
EMSR166_4_33UUP_x342955_y5362185_S1RTC,2015-04-22,2015-05-04,2015-06-09,2015-06-09,48.38210972369022,12.896166921956139,EPSG:32633
EMSR427_2_33VVE_x407645_y6400885_S1RTC,2018-12-24,2019-01-17,2019-02-17,2019-03-18,57.729381829898564,13.470566086792191,EPSG:32633
EMSR311_3_17SQT_x721285_y3780415_S1RTC,2017-07-26,2017-08-19,2017-09-12,2017-10-06,34.12944887737619,-78.5865803675243,EPSG:32617
EMSR502_5_29UMT_x493925_y5758365_S1RTC,2019-12-28,2020-01-29,2020-02-19,2020-03-12,51.96448095273783,-9.069864052667452,EPSG:32629
EMSR779_3_33PVP_x496835_y1329625_S1RTC,2023-09-30,2023-11-05,2023-11-17,2023-12-11,12.01624466769466,14.982637065717395,EPSG:32633
EMSR444_3_34UFU_x678715_y5340615_S1RTC,2019-04-20,2019-05-18,2019-06-23,2019-07-13,48.18177996756499,23.421477795004677,EPSG:32634
EMSR629_2_42RVR_x467075_y3090835_S1RTC,2021-07-06,2021-08-03,2021-08-23,2021-09-20,27.930633994493167,68.67830692477872,EPSG:32642
EMSR251_3_32VML_x488485_y6556865_S1RTC,2016-09-10,2016-10-04,2016-10-16,2016-10-21,59.13941632055563,8.82104111489141,EPSG:32632
EMSR472_1_48QXE_x619065_y1970735_S1RTC,2019-08-29,2019-09-10,2019-10-12,2019-10-16,17.809370636025378,106.13548158175021,EPSG:32648
EMSR265_6_31UDP_x483815_y5388925_S1RTC,2016-11-19,2017-01-14,2017-01-26,2017-02-19,48.64173345176401,2.797599058013977,EPSG:32631
EMSR777_1_16QBE_x304065_y1903985_S1RTC,NaN,2023-11-04,2023-11-16,2023-11-28,17.200994114348525,-88.83047208730211,EPSG:32616
EMSR352_1_39RTQ_x836085_y3489635_S1RTC,2018-02-17,2018-02-22,2018-04-06,2018-04-06,31.48087309169672,48.55072837661159,EPSG:32639
EMSR265_6_31UDP_x471015_y5376125_S1RTC,2016-11-19,2017-01-14,2017-01-26,2017-02-19,48.526147302143265,2.6246975626114093,EPSG:32631
EMSR311_3_17SPT_x680905_y3715495_S1RTC,2017-07-31,2017-08-19,2017-09-12,2017-10-06,33.552097903042025,-79.03763191385373,EPSG:32617
EMSR350_2_50KPC_x634415_y7729165_S1RTC,2018-02-08,2018-02-15,2018-03-23,2018-04-04,-20.54297787693004,118.30159919739685,EPSG:32750
EMSR419_6_40RFR_x670835_y3063475_S1RTC,2018-11-15,2018-12-14,2019-01-07,2019-01-23,27.67302468538646,58.745069556062305,EPSG:32640
EMSR200_12_56JNN_x539285_y6796775_S1RTC,2016-02-02,2016-02-26,2016-04-02,2016-04-26,-28.96789472219012,153.41629685856503,EPSG:32756
EMSR444_1_34UGV_x324835_y5413395_S1RTC,2019-04-20,2019-06-02,2019-06-23,2019-07-05,48.837682174516075,24.63018819204525,EPSG:32634
EMSR649_1_33SVA_x503715_y4060475_S1RTC,2021-12-18,2022-01-23,2022-02-04,2022-02-16,36.67841210456008,15.05584817761924,EPSG:32633
EMSR264_1_39LTF_x295745_y8542745_S1RTC,2016-11-18,2016-12-12,2017-01-05,2017-01-29,-13.18661565695413,49.1270964213258,EPSG:32739
EMSR411_1_31TGJ_x303105_y4808185_S1RTC,2018-09-20,2018-10-25,2018-11-18,2018-12-24,43.38956430103316,6.584726943662717,EPSG:32632
EMSR342_4_54KWC_x579405_y7712875_S1RTC,2017-12-16,2017-12-28,2018-02-02,2018-03-10,-20.693321071136292,141.77471133143177,EPSG:32754
EMSR471_1_34UDV_x455065_y5425965_S1RTC,2019-09-04,2019-09-08,2019-10-10,2019-11-03,48.97357740728396,20.403397267341795,EPSG:32634
EMSR504_12_56HLJ_x310465_y6306915_S1RTC,2020-01-17,2020-03-08,2020-03-20,2020-04-10,-33.37202364235281,150.9763413008406,EPSG:32756
EMSR199_13_17MQM_x739525_y9093295_S1RTC,2016-02-07,2016-03-05,2016-03-26,2016-04-19,-8.208283202291051,-78.8142540891074,EPSG:32717
