Nome_Serie,Data_1,Data_2,Data_3,Data_4,CloudCover_1,CloudCover_2,CloudCover_3,CloudCover_4,Lat_Centro,Lon_Centro,MGRS_Tile,EPSG
EMSR184_4_55HCD_x378905_y6293775_S2L2A,2016-08-14T00:21:12.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-12-12T00:21:02.026000Z,0.056961,2.544076,12.441896,0.005442,-33.50032693985633,145.71006104699745,55HCD,EPSG:32755
EMSR261_3_32UNC_x588895_y5756005_S2L2A,2017-10-19T10:20:19.028000Z,2017-11-03T10:22:01.026000Z,2017-12-18T10:24:19.027000Z,2018-02-14T10:31:31.026000Z,1.338142,68.155645,90.432157,7.447811,51.935976265147055,10.311620798471509,32UNC,EPSG:32632
EMSR333_1_33STC_x287245_y4193635_S2L2A,2018-09-08T10:00:19.024000Z,2018-10-25T09:50:59.024000Z,2018-11-04T09:51:59.024000Z,2018-11-12T10:02:41.024000Z,0.441107,1.379923,10.486663,0.068411,37.854185301668224,12.596198614572186,33STC,EPSG:32633
EMSR274_13_39LUC_x359735_y8296935_S2L2A,2018-02-15T07:02:31.026000Z,2018-02-15T07:02:31.026000Z,2018-03-22T07:02:19.027000Z,2018-04-11T07:02:29.027000Z,12.474398,12.474398,55.831583,23.063882,-15.41224024986604,49.704739949317236,39LUC,EPSG:32739
EMSR712_8_32UND_x576715_y5821395_S2L2A,2023-11-17T10:22:19.024000Z,2023-11-17T10:22:19.024000Z,2023-12-27T10:23:39.024000Z,2024-01-09T10:33:29.024000Z,45.021045,45.021045,100.0,0.342692,52.5255953127845,10.149575014540623,32UND,EPSG:32632
EMSR261_2_32UNC_x578315_y5769765_S2L2A,2017-10-19T10:20:19.028000Z,2017-10-27T10:31:31.026000Z,2017-12-18T10:24:19.027000Z,2018-02-14T10:31:31.026000Z,1.338142,66.495971,90.432157,7.447811,52.06128033873466,10.160955066111699,32UNC,EPSG:32632
EMSR483_3_33SXD_x680345_y4352525_S2L2A,2020-10-11T09:40:39.024000Z,2020-10-31T09:41:39.024000Z,2020-11-25T09:43:31.024000Z,2020-12-15T09:44:11.024000Z,1.036068,2.220169,31.916234,3.64527,39.29159228110717,17.1060052259193,33SXD,EPSG:32633
EMSR264_16_38KND_x538985_y7828605_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-01-29T07:12:11.026000Z,1.556873,6.105272,27.525283,1.476085,-19.648857403742976,45.38402899155869,38KND,EPSG:32738
EMSR264_4_38LQJ_x734985_y8301195_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,2.757455,14.079582,25.784589,14.471329,-15.366625678225521,47.20094190110056,38LQJ,EPSG:32738
EMSR200_12_56JNP_x547065_y6803365_S2L2A,2017-01-31T23:52:41.026000Z,2017-03-02T23:52:41.026000Z,2017-04-05T00:02:21.026000Z,2017-05-01T23:52:51.026000Z,1.549096,21.96236,65.057912,17.556007,-28.90814447190318,153.49586316467418,56JNP,EPSG:32756
EMSR469_4_48QYD_x777645_y1821405_S2L2A,2020-08-10T03:05:51.024000Z,2020-09-22T03:15:41.024000Z,2020-10-09T03:06:31.024000Z,2020-11-01T03:19:01.024000Z,0.738985,25.319031,99.999557,79.98994,16.44653002459078,107.61205085526262,48QYD,EPSG:32648
EMSR554_1_56JLP_x330555_y6856895_S2L2A,2021-10-16T00:02:39.024000Z,2021-11-15T00:02:39.024000Z,2021-12-05T00:02:39.024000Z,2021-12-10T00:02:41.024000Z,2.390895,3.777695,14.792954,10.089433,-28.41504836132966,151.283126400573,56JLP,EPSG:32756
EMSR265_26_31UCQ_x393685_y5466225_S2L2A,2017-12-10T11:04:29.027000Z,2018-01-14T11:04:11.026000Z,2018-01-31T10:52:51.026000Z,2018-02-25T10:50:19.027000Z,27.807102,16.50044,99.997714,0.431707,49.32823216159341,1.5543536094210002,31UCQ,EPSG:32631
EMSR265_15_31UEQ_x595945_y5433655_S2L2A,2017-12-02T10:54:21.026000Z,2018-01-13T10:44:09.027000Z,2018-01-26T10:53:19.027000Z,2018-02-22T10:40:29.028000Z,25.978504,31.942368,99.926458,0.153734,49.0366296953363,4.330178072030043,31UEQ,EPSG:32631
EMSR265_23_31UDP_x473135_y5313265_S2L2A,2017-11-07T10:52:29.027000Z,2017-12-12T10:54:41.026000Z,2018-01-29T11:03:09.027000Z,2018-02-25T10:50:19.027000Z,0.147939,42.756271,98.639062,0.858664,47.9607084508556,2.657209832959908,31UDP,EPSG:32631
EMSR779_3_33PWN_x500235_y1289305_S2L2A,2024-09-29T09:20:31.024000Z,2024-11-13T09:21:39.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,39.786357,2.7e-05,0.001022,0.000876,11.65161123866802,15.013853607147,33PWN,EPSG:32633
EMSR472_1_48QXE_x613945_y1970735_S2L2A,2020-09-05T03:25:41.024000Z,2020-09-15T03:25:41.024000Z,2020-10-20T03:27:49.024000Z,2020-10-22T03:18:01.024000Z,0.0,0.0,100.0,38.797116,17.80964516501791,106.08717776091369,48QXE,EPSG:32648
EMSR352_1_38SQB_x796465_y3593585_S2L2A,2019-01-26T07:32:01.024000Z,2019-03-12T07:30:19.024000Z,2019-04-11T07:26:19.024000Z,2019-05-06T07:26:21.024000Z,0.327902,0.348302,91.770758,0.918643,32.428160376198555,48.16629272868528,38SQB,EPSG:32638
EMSR352_7_39RTQ_x297535_y3481425_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-02T07:28:29.024000Z,2019-04-11T07:26:19.024000Z,2019-05-13T07:16:21.024000Z,0.17429,0.171622,38.838565,0.839991,31.43859398666282,48.88301863374342,39RTQ,EPSG:32639
EMSR311_3_17SQT_x700805_y3759935_S2L2A,2018-08-09T15:49:01.024000Z,2018-08-29T15:49:01.024000Z,2018-09-18T15:49:11.024000Z,2018-10-13T15:52:09.024000Z,1.521939,2.738783,24.299571,0.090312,33.949041414379,-78.8132579840998,17SQT,EPSG:32617
EMSR407_2_30UXD_x665035_y5876575_S2L2A,2019-09-19T11:07:21.024000Z,2019-10-27T11:21:19.024000Z,2019-11-18T11:13:41.024000Z,2019-12-08T11:14:41.024000Z,0.188178,0.280892,0.840337,8.693243,53.00140160245224,-0.5215506706379669,30UXD,EPSG:32630
EMSR481_1_16PDC_x426235_y1723605_S2L2A,2020-09-18T16:08:39.024000Z,2020-10-08T16:10:59.024000Z,2020-11-12T16:15:31.024000Z,2020-12-12T16:16:51.024000Z,5.353436,37.702523,14.712838,5.52754,15.57762156982132,-87.67611439053236,16PDC,EPSG:32616
EMSR586_3_56HKJ_x296585_y6308935_S2L2A,2022-05-14T00:02:39.024000Z,2022-06-13T00:02:29.024000Z,2022-07-08T00:02:31.024000Z,2022-08-02T00:02:29.024000Z,14.788073,0.438906,11.266065,0.665138,-33.35129536960463,150.82768416422465,56HKJ,EPSG:32756
EMSR411_1_31TGJ_x303105_y4820985_S2L2A,2019-09-29T10:20:29.024000Z,2019-10-27T10:31:31.024000Z,2019-11-28T10:22:59.024000Z,2019-12-31T10:33:39.024000Z,0.173975,7.201322,11.826192,0.317797,43.50471764168604,6.580138140118613,31TGJ,EPSG:32631
EMSR348_1_37KBA_x290295_y8017225_S2L2A,2019-01-31T07:31:39.024000Z,2019-02-25T07:29:01.025000Z,2019-03-22T07:26:19.024000Z,2019-04-16T07:26:21.024000Z,0.253307,7.303569,56.105946,1.118735,-17.93457790945038,37.03216771404115,37KBA,EPSG:32737
EMSR352_1_39RTQ_x869365_y3407715_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-02T07:28:29.024000Z,2019-04-08T07:16:19.024000Z,2019-04-11T07:26:19.024000Z,0.17429,0.171622,0.429906,38.838565,30.733219757645237,48.870274079166386,39RTQ,EPSG:32639
EMSR397_1_31TCG_x300155_y4616825_S2L2A,2019-09-08T10:50:29.024000Z,2019-10-05T10:40:29.024000Z,2019-10-25T10:40:29.024000Z,2019-11-29T10:44:11.024000Z,1.52682,1.496126,6.151234,1.895576,41.6669704122205,0.614799778830126,31TCG,EPSG:32631
EMSR480_3_35SKV_x274905_y3918525_S2L2A,2020-10-04T08:58:31.024000Z,2020-10-24T09:00:41.024000Z,2020-11-13T09:02:31.024000Z,2020-11-28T09:03:19.024000Z,0.039675,0.538988,15.613922,0.962052,35.37349182834931,24.536226467254604,35SKV,EPSG:32635
EMSR777_1_16QCE_x357495_y1921775_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-11T16:15:11.024000Z,2024-11-19T16:24:59.024000Z,2024-11-24T16:26:21.024000Z,25.035229,19.809608,13.12232,5.711566,17.365696564558053,-88.32931699792725,16QCE,EPSG:32616
EMSR668_4_32VPP_x353155_y6796355_S2L2A,2023-04-22T10:36:21.024000Z,2023-04-22T10:36:21.024000Z,2023-05-24T10:26:09.024000Z,2023-05-30T10:46:29.024000Z,0.010826,0.010826,100.0,4.946338,61.26276253232605,12.285544721123246,32VPP,EPSG:32632
EMSR264_11_38KRC_x234755_y7725685_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-22T07:02:19.027000Z,2018-01-06T07:02:31.026000Z,2018-01-16T07:02:31.026000Z,14.787499,4.803458,92.066738,28.050847,-20.56079331886657,48.46804807705043,38KRC,EPSG:32738
EMSR422_2_31TEG_x508565_y4649015_S2L2A,2019-11-24T10:43:29.024000Z,2020-01-08T10:44:21.024000Z,2020-01-23T10:42:29.024000Z,2020-02-22T10:39:39.024000Z,56.75769,10.783027,50.064836,7.336489,41.981598921679286,3.118781069845877,31TEG,EPSG:32631
EMSR264_16_38KMD_x498995_y7841445_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-02-03T07:12:09.027000Z,1.140036,12.869115,29.31181,3.457706,-19.533231005345392,45.002573632097615,38KMD,EPSG:32738
EMSR466_1_31PHR_x187525_y1514275_S2L2A,2020-06-19T10:00:29.024000Z,2020-09-12T10:00:31.024000Z,2020-09-27T10:00:29.024000Z,2020-10-12T10:00:31.025000Z,0.765319,4.803216,1.994077,0.078123,13.669297500286556,6.123421122133496,31PHR,EPSG:32631
EMSR184_1_55HEC_x602005_y6273635_S2L2A,2016-08-21T00:12:12.026000Z,2016-08-21T00:12:12.026000Z,2016-09-30T00:12:12.026000Z,2016-10-20T00:12:12.026000Z,1.114489,1.114489,88.138071,2.987113,-33.683671410447765,148.11423978154644,55HEC,EPSG:32755
EMSR200_6_55KET_x540675_y7791185_S2L2A,2017-02-03T00:30:31.026000Z,2017-03-12T00:21:01.026000Z,2017-04-01T00:21:01.026000Z,2017-04-11T00:21:01.026000Z,9.785924,0.377113,0.466711,2.328902,-19.986973742533714,147.40099608183033,55KET,EPSG:32755
EMSR441_5_34WFV_x630475_y7409685_S2L2A,2020-04-11T10:20:21.024000Z,2020-05-23T10:05:59.024000Z,2020-06-02T10:05:59.024000Z,2020-06-17T10:10:31.024000Z,14.124741,1.748241,23.273227,0.077969,66.76556353493766,23.993764873074447,34WFV,EPSG:32634
EMSR479_1_15QVA_x423585_y2026015_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,40.785792,22.911487,22.113768,7.087143,18.31099626099063,-93.71102993362071,15QVA,EPSG:32615
EMSR314_3_32NKN_x268135_y716625_S2L2A,2018-07-02T09:50:31.024000Z,2018-08-26T09:50:19.024000Z,2018-09-25T09:50:29.024000Z,2018-10-15T09:50:29.024000Z,61.905298,44.470525,93.811976,39.17619,6.467443676833173,6.915013858430711,32NKN,EPSG:32632
EMSR629_2_42RVR_x459395_y3072915_S2L2A,2022-07-12T05:56:51.024000Z,2022-08-11T05:56:51.024000Z,2022-08-31T05:56:51.024000Z,2022-10-05T05:57:09.024000Z,0.126423,35.514781,2.297053,0.034094,27.768660784024284,68.60084096931176,42RVR,EPSG:32642
EMSR479_1_15QVA_x451745_y2000415_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,40.785792,22.911487,22.113768,7.087143,18.080425176938927,-93.44398079446967,15QVA,EPSG:32615
EMSR186_13_17SMR_x440625_y3513595_S2L2A,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-14T16:13:42.026000Z,2016-11-10T16:05:02.026000Z,15.4311,0.799702,6.813677,0.147561,31.744864012614645,-81.61340769873541,17SMR,EPSG:32617
EMSR265_23_31TDN_x437205_y5281485_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-16T10:53:59.027000Z,2018-01-29T11:03:09.027000Z,2018-02-25T10:50:19.027000Z,24.792729,38.474886,97.662213,0.605107,47.672353384905215,2.180458583300442,31TDN,EPSG:32631
EMSR793_2_37LFC_x649235_y8290245_S2L2A,2025-02-10T07:21:01.025000Z,2025-02-10T07:21:01.025000Z,2025-03-14T07:34:31.024000Z,2025-04-10T07:32:41.024000Z,3.619021,3.619021,100.0,10.374551,-15.472053872547127,40.40300021373939,37LFC,EPSG:32737
EMSR756_1_33UWS_x586635_y5651205_S2L2A,2024-08-12T10:00:31.024000Z,2024-09-04T10:05:51.025000Z,2024-09-21T10:00:31.024000Z,2024-10-24T10:11:01.024000Z,6.181871,0.374827,0.105657,0.675255,50.99422927169358,16.252687010537276,33UWS,EPSG:32633
EMSR264_5_38KPG_x706475_y8179425_S2L2A,2017-11-15T07:11:59.027000Z,2017-12-25T07:12:09.027000Z,2018-01-14T07:12:09.027000Z,2018-02-08T07:12:11.026000Z,9.296966,57.229936,49.970748,12.784964,-16.46931480588764,46.94603367579031,38KPG,EPSG:32738
EMSR203_3_15SVB_x478505_y4128635_S2L2A,2017-02-16T17:03:51.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,3.011537,0.895911,0.133513,1.648831,37.29263035963575,-93.2281291777529,15SVB,EPSG:32615
EMSR427_2_33VVE_x405085_y6421365_S2L2A,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-24T10:30:21.024000Z,2020-03-27T10:16:29.024000Z,3.406112,2.633532,0.519707,0.496916,57.91274364691779,13.419568889710076,33VVE,EPSG:32633
EMSR265_14_31UEQ_x527675_y5440995_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-03T10:44:29.027000Z,2018-01-26T10:53:19.027000Z,2018-02-22T10:40:29.028000Z,11.157039,29.891872,99.926458,0.153734,49.10964166363437,3.396674456000865,31UEQ,EPSG:32631
EMSR472_1_48QXE_x667705_y1927215_S2L2A,2020-09-05T03:25:41.024000Z,2020-09-15T03:25:41.024000Z,2020-10-20T03:27:49.024000Z,2020-10-22T03:18:01.024000Z,0.0,0.0,100.0,38.797116,17.41294346102997,106.5908692731125,48QXE,EPSG:32648
EMSR264_11_38KRC_x242435_y7730805_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-22T07:02:19.027000Z,2018-01-06T07:02:31.026000Z,2018-01-16T07:02:31.026000Z,14.787499,4.803458,92.066738,28.050847,-20.51563218044656,48.5424004584974,38KRC,EPSG:32738
EMSR706_1_31UDR_x418165_y5589605_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,0.002193,11.075655,68.84625,34.061483,50.44145030369907,1.865477256645242,31UDR,EPSG:32631
EMSR352_1_39STS_x860535_y3598065_S2L2A,2019-02-25T07:29:01.025000Z,2019-03-22T07:26:19.024000Z,2019-04-08T07:16:19.024000Z,2019-05-11T07:26:29.024000Z,1.911717,0.553558,8.44647,0.231768,32.449532732826455,48.84815029308928,39STS,EPSG:32639
EMSR422_1_31TDG_x471325_y4625295_S2L2A,2019-11-24T10:43:29.024000Z,2020-01-08T10:44:21.024000Z,2020-01-23T10:42:29.024000Z,2020-02-22T10:39:39.024000Z,0.947085,4.68687,64.243388,0.999887,41.76754462476313,2.6703497743407962,31TDG,EPSG:32631
EMSR437_4_30TXP_x685625_y4866515_S2L2A,2020-04-10T10:50:31.024000Z,2020-04-10T10:50:31.024000Z,2020-05-13T10:56:21.024000Z,2020-05-18T10:56:19.024000Z,0.047209,0.047209,97.743396,2.066111,43.91656302797351,-0.6721086048142636,30TXP,EPSG:32630
EMSR200_6_55KEU_x568925_y7831525_S2L2A,2017-02-03T00:30:31.026000Z,2017-03-12T00:21:01.026000Z,2017-04-01T00:21:01.026000Z,2017-05-01T00:21:11.026000Z,10.035953,1.131379,8.327656,2.68369,-19.621634498484585,147.66949755994457,55KEU,EPSG:32755
EMSR279_1_30TWN_x521495_y4764815_S2L2A,2018-02-26T11:10:11.026000Z,2018-03-30T10:56:19.027000Z,2018-04-14T10:56:51.026000Z,2018-04-19T10:56:19.027000Z,25.290846,10.901429,48.412864,0.190995,43.02419945494211,-2.7205325014187274,30TWN,EPSG:32630
EMSR479_1_15QVA_x456865_y2002975_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,40.785792,22.911487,22.113768,7.087143,18.103668547229965,-93.39564741647011,15QVA,EPSG:32615
EMSR427_7_33UVB_x451785_y6194495_S2L2A,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-14T10:10:19.024000Z,4.143048,12.153178,38.507931,0.156113,55.88216977142614,14.24964161078025,33UVB,EPSG:32633
EMSR470_1_31PBM_x231615_y1170675_S2L2A,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,49.063788,17.816933,19.532297,1.514152,10.569286448185549,0.5590890809703083,31PBM,EPSG:32631
EMSR280_5_33VVH_x459875_y6793315_S2L2A,2018-03-16T10:30:21.026000Z,2018-04-13T10:40:19.027000Z,2018-04-28T10:40:21.024000Z,2018-05-30T10:30:19.025000Z,10.616464,3.421189,47.697959,0.006994,61.26068953810252,14.27574401892051,33VVH,EPSG:32633
EMSR712_6_32UND_x528175_y5806095_S2L2A,2023-11-15T10:33:11.024000Z,2023-11-15T10:33:11.024000Z,2023-12-27T10:23:39.024000Z,2024-01-19T10:32:49.024000Z,46.961844,46.961844,100.0,12.497117,52.39283483659841,9.432783760864215,32UND,EPSG:32632
EMSR779_3_33PVN_x476245_y1273945_S2L2A,2024-10-09T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-11-28T09:23:31.024000Z,11.22631,0.0,1.722297,0.000425,11.512628087182108,14.793857828710916,33PVN,EPSG:32633
EMSR774_1_15QTV_x229225_y1981615_S2L2A,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,27.509284,55.476731,87.43766,20.281821,17.894387805960793,-95.5435594031761,15QTV,EPSG:32615
EMSR502_5_29UMT_x491365_y5743005_S2L2A,2021-01-03T11:55:01.024000Z,2021-02-04T11:43:49.024000Z,2021-02-24T11:43:49.024000Z,2021-03-19T11:53:59.024000Z,2.2235,45.942612,97.754799,25.540221,51.82634960215777,-9.106796915581233,29UMT,EPSG:32629
EMSR342_7_54KVF_x480745_y7995875_S2L2A,2018-12-26T00:46:59.024000Z,2019-01-05T00:47:09.024000Z,2019-02-14T00:47:09.024000Z,2019-03-06T00:47:09.024000Z,4.134629,1.994351,34.232965,0.464492,-18.137441986776118,140.83002527299084,54KVF,EPSG:32754
EMSR645_4_38KMD_x471615_y7825455_S2L2A,2022-11-24T07:12:11.024000Z,2023-01-08T07:12:09.024000Z,2023-01-28T07:12:09.024000Z,2023-02-12T07:12:11.024000Z,0.081397,0.05761,50.328064,7.230656,-19.677547845415738,44.74135839269146,38KMD,EPSG:32738
EMSR479_1_15QVA_x415905_y2023455_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,40.785792,22.911487,22.113768,7.087143,18.28757578132082,-93.78359494787549,15QVA,EPSG:32615
EMSR634_1_32TQP_x305665_y4819825_S2L2A,2022-07-19T09:55:59.024000Z,2022-09-12T09:56:11.024000Z,2022-09-20T10:06:49.024000Z,2022-10-05T10:09:01.024000Z,0.000738,0.063113,13.06469,3.33439,43.49494737385189,12.612190192372458,32TQP,EPSG:32632
EMSR502_5_29UNT_x546465_y5753375_S2L2A,2021-01-03T11:55:01.024000Z,2021-02-04T11:43:49.024000Z,2021-02-24T11:43:49.024000Z,2021-03-26T11:43:49.024000Z,4.695219,38.579832,98.839725,24.085956,51.91758972009164,-8.305863868711715,29UNT,EPSG:32629
EMSR186_4_17RNL_x555965_y3014995_S2L2A,2016-07-20T16:05:12.026000Z,2016-08-22T15:59:02.026000Z,2016-10-08T16:05:12.026000Z,2016-11-10T16:05:02.026000Z,14.193987,16.689608,52.892707,0.716312,27.245145007091203,-80.42181889415824,17RNL,EPSG:32617
EMSR279_11_31TBF_x282905_y4525985_S2L2A,2018-02-25T10:50:19.027000Z,2018-04-01T10:50:31.026000Z,2018-04-21T10:50:31.026000Z,2018-05-11T10:50:31.024000Z,1.211981,20.222219,7.793733,6.102306,40.84504180402845,0.4399274352674158,31TBF,EPSG:32631
EMSR779_1_33PVM_x462515_y1178615_S2L2A,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,55.400372,0.0,0.487809,0.0,10.650365884050714,14.66892544281613,33PVM,EPSG:32633
EMSR200_6_55KEU_x563805_y7831525_S2L2A,2017-02-03T00:30:31.026000Z,2017-03-12T00:21:01.026000Z,2017-04-01T00:21:01.026000Z,2017-05-01T00:21:11.026000Z,10.035953,1.131379,8.327656,2.68369,-19.621809432463696,147.6206703278215,55KEU,EPSG:32755
EMSR258_7_34TCK_x384895_y4482825_S2L2A,2017-10-04T09:30:19.027000Z,2017-11-23T09:33:09.027000Z,2017-12-08T09:33:51.026000Z,2017-12-23T09:33:59.027000Z,0.346891,4.407932,15.760568,6.738349,40.47683995188922,19.65709857753373,34TCK,EPSG:32634
EMSR783_1_30VVJ_x443845_y6332445_S2L2A,2024-11-20T11:44:01.024000Z,2024-12-10T11:45:01.024000Z,2025-01-01T11:34:09.024000Z,2025-02-05T11:33:41.025000Z,35.81996,14.585716,93.741798,25.332928,57.12055301737954,-3.906354225047346,30VVJ,EPSG:32630
EMSR176_2_15RYQ_x742075_y3393035_S2L2A,2016-07-02T16:45:02.026000Z,2016-07-02T16:45:02.026000Z,2016-08-24T16:54:52.026000Z,2016-09-23T16:43:12.026000Z,1.570338,1.570338,42.02901,5.826129,30.633732312592468,-90.4609830505271,15RYQ,EPSG:32615
EMSR481_1_16PDC_x433915_y1751765_S2L2A,2020-09-18T16:08:39.024000Z,2020-10-08T16:10:59.024000Z,2020-11-12T16:15:31.024000Z,2020-12-12T16:16:51.024000Z,5.353436,37.702523,14.712838,5.52754,15.832400594526682,-87.60523705660819,16PDC,EPSG:32616
EMSR265_6_31UDQ_x455795_y5413795_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,14.249486,1.08099,64.220767,0.712081,48.864156092338916,2.4146525965881684,31UDQ,EPSG:32631
EMSR280_4_33VWH_x560995_y6739235_S2L2A,2018-03-18T10:20:19.027000Z,2018-04-12T10:20:21.026000Z,2018-04-22T10:20:31.026000Z,2018-05-15T10:30:21.024000Z,5.203346,4.968046,9.923676,0.11268,60.77223110137377,16.143181653732977,33VWH,EPSG:32633
EMSR229_4_14RNS_x525005_y3193795_S2L2A,2017-07-21T16:58:59.027000Z,2017-08-18T17:25:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-12T17:09:49.027000Z,0.298897,2.410591,3.788038,0.055518,28.860137157345374,-98.73054707888008,14RNS,EPSG:32614
EMSR184_4_55HCC_x370255_y6274005_S2L2A,2016-08-04T00:26:02.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-10-23T00:25:52.026000Z,0.04503,0.153722,24.423115,0.098606,-33.67758630687358,145.61411325538288,55HCC,EPSG:32755
EMSR773_6_31TBE_x768335_y4486385_S2L2A,2024-09-26T10:48:11.024000Z,2024-10-01T10:47:59.024000Z,2024-11-10T10:51:59.024000Z,2024-12-15T10:54:51.024000Z,2.708087,19.795316,40.938106,4.340198,40.4729340062343,0.1803071049496089,31TBE,EPSG:32631
EMSR312_1_50QRF_x243375_y2011425_S2L2A,2018-07-30T02:25:51.024000Z,2018-07-30T02:25:51.024000Z,2018-09-18T02:25:51.024000Z,2018-09-23T02:25:39.024000Z,6.904478,6.904478,2.827688,2.374392,18.165287166714617,120.58623154465066,50QRF,EPSG:32650
EMSR482_8_16PEA_x601235_y1591845_S2L2A,2020-09-25T15:59:29.024000Z,2020-11-09T16:05:11.024000Z,2020-11-22T16:16:11.024000Z,2020-12-09T16:06:41.024000Z,20.572294,15.845226,63.848289,18.322042,14.38547551011201,-86.04918446011773,16PEA,EPSG:32616
EMSR471_5_33UXP_x655955_y5368565_S2L2A,2020-09-09T09:50:31.024000Z,2020-10-04T09:50:39.024000Z,2020-10-17T10:00:29.024000Z,2020-10-22T10:00:51.024000Z,0.233739,0.569783,99.266961,14.528874,48.43910597640995,17.125928493916355,33UXP,EPSG:32633
EMSR759_1_34UCU_x331635_y5295075_S2L2A,2024-07-30T09:50:31.024000Z,2024-08-14T09:45:49.024000Z,2024-09-20T09:40:29.025000Z,2024-10-18T09:50:31.024000Z,0.143147,0.025423,21.040347,2.010889,47.7758837204597,18.769641392115737,34UCU,EPSG:32634
EMSR664_2_32TQQ_x713405_y4939095_S2L2A,2023-03-16T10:00:29.024000Z,2023-04-10T10:00:31.024000Z,2023-05-23T10:06:01.024000Z,2023-06-17T10:05:59.024000Z,7.778195,1.901537,8.399455,0.046181,44.56172121697137,11.703290554535547,32TQQ,EPSG:32632
EMSR347_6_36LXH_x694015_y8260835_S2L2A,2019-01-29T07:41:51.024000Z,2019-02-28T07:38:41.024000Z,2019-03-10T07:37:31.024000Z,2019-03-25T07:36:09.024000Z,41.011652,1.793262,9.116761,4.324757,-15.734769762330673,34.82263468567183,36LXH,EPSG:32736
EMSR261_3_32UNC_x583775_y5761125_S2L2A,2017-10-19T10:20:19.028000Z,2017-11-03T10:22:01.026000Z,2017-12-18T10:24:19.027000Z,2018-02-14T10:31:31.026000Z,1.338142,68.155645,90.432157,7.447811,51.98280562098002,10.238431873545245,32UNC,EPSG:32632
EMSR229_3_14RNR_x540305_y3055945_S2L2A,2017-07-04T17:25:49.027000Z,2017-08-13T17:25:49.027000Z,2017-08-30T16:58:49.027000Z,2017-09-12T17:09:49.027000Z,0.22629,0.365443,21.933073,0.021468,27.615397056539535,-98.57859494050152,14RNR,EPSG:32614
EMSR186_13_17RMQ_x463555_y3475765_S2L2A,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-14T16:13:42.026000Z,2016-11-10T16:05:02.026000Z,8.145301,4.600021,27.52334,0.10419,31.404488527558488,-81.36997285174813,17RMQ,EPSG:32617
EMSR264_17_38KMD_x462565_y7828575_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-02-16T07:22:09.027000Z,1.140036,12.869115,29.31181,1.267378,-19.649207764183632,44.65507863551829,38KMD,EPSG:32738
