Nome_Serie,Data_1,Data_2,Data_3,Data_4,CloudCover_1,CloudCover_2,CloudCover_3,CloudCover_4,Lat_Centro,Lon_Centro,MGRS_Tile,EPSG
EMSR229_5_15RVP_x424195_y3309215_S2L2A,2017-07-08T16:53:09.027000Z,2017-07-08T16:53:09.027000Z,2017-09-06T16:48:49.027000Z,2017-09-11T16:48:51.026000Z,16.239016,16.239016,25.569252,0.869742,29.89986537180988,-93.77196484442122,15RVP,EPSG:32615
EMSR405_2_49PBR_x306865_y1529745_S2L2A,2019-09-30T03:05:39.024000Z,2019-10-10T03:06:29.024000Z,2019-11-14T03:10:01.024000Z,2019-11-19T03:10:19.024000Z,48.145214,35.284299,56.149764,19.221079,13.819463024829872,109.22499721281947,49PBR,EPSG:32649
EMSR477_1_16PHB_x835905_y1603485_S2L2A,2020-09-20T15:59:41.024000Z,2020-10-10T16:02:11.024000Z,2020-11-04T16:04:39.024000Z,2020-11-29T16:06:21.024000Z,23.703141,None,None,None,14.47182330094973,-83.87257639380118,16PHB,EPSG:32616
EMSR352_1_38RQV_x783845_y3460425_S2L2A,2019-01-31T07:31:39.024000Z,2019-03-07T07:27:41.024000Z,2019-04-11T07:26:19.024000Z,2019-05-16T07:26:21.024000Z,0.16281,0.327421,65.738282,None,31.231750948407733,47.993241785694245,38RQV,EPSG:32638
EMSR283_10_32VNP_x524975_y6850665_S2L2A,2018-04-01T10:50:31.026000Z,2018-04-11T10:50:31.026000Z,2018-05-16T10:50:29.027000Z,2018-06-08T10:56:49.024000Z,8.497221,0.686033,50.152919,2.948623,61.776564133535665,9.497535133323868,32VNP,EPSG:32632
EMSR265_6_31UDP_x437735_y5388925_S2L2A,2017-11-07T10:52:29.027000Z,2018-01-16T10:53:59.027000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,0.147939,41.227019,89.258858,0.858664,48.63893594913808,2.172112575081885,31UDP,EPSG:32631
EMSR243_1_19QGV_x748625_y1984155_S2L2A,2017-07-27T15:07:51.026000Z,2017-08-21T15:07:19.027000Z,2017-09-20T15:07:29.027000Z,2017-10-20T15:07:09.027000Z,3.054362,9.03714,100.0,3.793697,17.91965477795201,-66.64100378379506,19QGV,EPSG:32619
EMSR712_5_32UPD_x629345_y5818215_S2L2A,2023-11-07T10:21:39.024000Z,2023-11-30T10:33:09.024000Z,2024-01-06T10:23:29.024000Z,2024-01-09T10:33:29.024000Z,49.739191,23.717386,99.940145,0.118266,52.486949390335184,10.923714705370742,32UPD,EPSG:32632
EMSR203_3_15SWA_x526575_y4063895_S2L2A,2017-03-08T17:03:01.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,2.148042,0.355211,1.003837,1.274614,36.708847767918286,-92.68817980570499,15SWA,EPSG:32615
EMSR265_6_31UDQ_x427635_y5400995_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,14.249486,1.08099,64.220767,0.712081,48.74643648418365,2.032955421489895,31UDQ,EPSG:32631
EMSR348_5_36KXD_x679015_y7824705_S2L2A,2019-01-31T07:31:39.024000Z,2019-02-13T07:40:29.024000Z,2019-03-22T07:26:19.024000Z,2019-04-26T07:26:21.024000Z,0.779494,2.719071,61.202617,0.398635,-19.676276623975177,34.71983766525469,36KXD,EPSG:32736
EMSR352_1_39RTQ_x823285_y3438435_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-02T07:28:29.024000Z,2019-04-08T07:16:19.024000Z,2019-04-11T07:26:19.024000Z,0.17429,0.171622,0.429906,38.838565,31.023386738522046,48.399630394476425,39RTQ,EPSG:32639
EMSR229_1_15RUN_x362585_y3283495_S2L2A,2017-07-13T16:49:01.026000Z,2017-08-17T16:48:59.027000Z,2017-08-30T16:58:49.027000Z,2017-09-11T16:48:51.026000Z,18.562533,None,None,None,29.662538138034137,-94.40673443175749,15RUN,EPSG:32615
EMSR680_1_33TVM_x456905_y5101105_S2L2A,2023-06-29T10:00:31.024000Z,2023-07-14T09:55:59.024000Z,2023-08-06T10:05:59.024000Z,2023-08-08T10:00:31.024000Z,11.333821,None,None,None,46.05076595155805,14.459420526278155,33TVM,EPSG:32633
EMSR357_1_45QVC_x493265_y2286095_S2L2A,2019-03-24T04:46:59.024000Z,2019-04-20T04:37:09.024000Z,2019-05-05T04:37:01.024000Z,2019-05-10T04:37:09.024000Z,0.062878,None,None,None,20.662705964048406,86.94758090239023,45QVC,EPSG:32645
EMSR321_1_16PDA_x457855_y1503585_S2L2A,2018-09-04T16:09:01.024000Z,2018-09-24T16:10:01.024000Z,2018-10-14T16:12:21.024000Z,2018-11-13T16:15:21.024000Z,29.053842,18.308025,63.977863,3.724126,13.589052734454206,-87.37779411731273,16PDA,EPSG:32616
EMSR777_1_16QCE_x311415_y1924335_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-11T16:15:11.024000Z,2024-11-19T16:24:59.024000Z,2024-11-24T16:26:21.024000Z,25.035229,19.809608,13.12232,5.711566,17.3854718765445,-88.76313159993246,16QCE,EPSG:32616
EMSR184_4_55HCC_x406095_y6253525_S2L2A,2016-08-04T00:26:02.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-10-23T00:25:52.026000Z,0.04503,0.153722,24.423115,0.098606,-33.8660033550086,145.9985337726321,55HCC,EPSG:32755
EMSR229_1_15RUN_x349785_y3270695_S2L2A,2017-07-13T16:49:01.026000Z,2017-08-17T16:48:59.027000Z,2017-08-30T16:58:49.027000Z,2017-09-11T16:48:51.026000Z,18.562533,None,None,None,29.54558853600146,-94.53720600820304,15RUN,EPSG:32615
EMSR697_1_34SEJ_x590635_y4300605_S2L2A,2023-08-21T09:15:59.024000Z,2023-09-10T09:15:59.024000Z,2023-09-30T09:17:09.024000Z,2023-10-10T09:18:19.024000Z,0.092541,1.186871,45.801824,0.000279,38.83798001000173,22.058993528813595,34SEJ,EPSG:32634
EMSR347_6_36LXH_x678655_y8265955_S2L2A,2019-01-29T07:41:51.024000Z,2019-02-28T07:38:41.024000Z,2019-03-10T07:37:31.024000Z,2019-03-25T07:36:09.024000Z,41.011652,1.793262,9.116761,4.324757,-15.68965232005678,34.67894733342945,36LXH,EPSG:32736
EMSR264_4_38LQH_x770325_y8204415_S2L2A,2017-11-12T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,1.813409,None,None,None,-16.23721725249783,47.54083042564273,38LQH,EPSG:32738
EMSR326_2_30SUG_x343215_y4100875_S2L2A,2018-09-01T10:56:21.024000Z,2018-09-29T11:08:29.024000Z,2018-10-24T11:11:21.024000Z,2018-10-29T11:11:49.024000Z,0.280649,0.241028,0.657866,0.74557,37.02973375539696,-4.748379183588234,30SUG,EPSG:32630
EMSR184_4_55HCD_x322585_y6314255_S2L2A,2016-08-14T00:21:12.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-12-12T00:21:02.026000Z,0.056961,2.544076,12.441896,0.005442,-33.30790917350439,145.10799034443698,55HCD,EPSG:32755
EMSR472_1_48QXE_x660025_y1927215_S2L2A,2020-09-05T03:25:41.024000Z,2020-09-15T03:25:41.024000Z,2020-10-20T03:27:49.024000Z,2020-10-22T03:18:01.024000Z,0.0,0.0,100.0,38.797116,17.413507124005484,106.51858457500069,48QXE,EPSG:32648
EMSR203_4_15SVV_x415935_y3986585_S2L2A,2017-03-08T17:03:01.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,0.129951,2.234225,2.581224,3.730007,36.0087573426153,-93.91867562562692,15SVV,EPSG:32615
EMSR352_1_38RQV_x763365_y3491145_S2L2A,2019-01-31T07:31:39.024000Z,2019-03-07T07:27:41.024000Z,2019-04-11T07:26:19.024000Z,2019-05-16T07:26:21.024000Z,0.16281,0.327421,65.738282,None,31.51342449700174,47.786627037262576,38RQV,EPSG:32638
EMSR568_1_37LFD_x651625_y8370745_S2L2A,2022-02-06T07:21:01.024000Z,2022-03-03T07:18:09.024000Z,2022-03-18T07:16:31.024000Z,2022-04-07T07:16:21.024000Z,20.661536,9.194494,71.234781,None,-14.744325435692534,40.42042540740825,37LFD,EPSG:32737
EMSR402_1_49PBR_x299475_y1539225_S2L2A,2019-08-31T03:05:49.024000Z,2019-10-20T03:07:39.024000Z,2019-11-04T03:09:11.024000Z,2019-11-19T03:10:19.024000Z,62.021165,37.509685,100.0,19.221079,13.904633587992027,109.15597660619578,49PBR,EPSG:32649
EMSR264_12_38KQV_x782915_y7491395_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-22T07:02:19.027000Z,2018-01-06T07:02:31.026000Z,2018-01-31T07:02:29.027000Z,0.014811,19.608418,89.956537,14.731092,-22.672214400926677,47.76569015846723,38KQV,EPSG:32738
EMSR229_1_15RUN_x301145_y3237415_S2L2A,2017-07-13T16:49:01.026000Z,2017-08-17T16:48:59.027000Z,2017-08-30T16:58:49.027000Z,2017-09-11T16:48:51.026000Z,18.562533,None,None,None,29.238658175945694,-95.03300687156197,15RUN,EPSG:32615
EMSR471_5_33UXP_x645715_y5335285_S2L2A,2020-09-09T09:50:31.024000Z,2020-10-04T09:50:39.024000Z,2020-10-17T10:00:29.024000Z,2020-10-22T10:00:51.024000Z,0.233739,0.569783,99.266961,14.528874,48.14234815311444,16.975978387673088,33UXP,EPSG:32633
EMSR492_1_30TXP_x692395_y4864385_S2L2A,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,0.029515,57.148276,38.058059,32.697815,43.895653930434214,-0.5886329970914294,30TXP,EPSG:32630
EMSR427_10_33VVD_x448085_y6300695_S2L2A,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-03-07T10:17:59.024000Z,2020-04-06T10:15:59.024000Z,1.704866,1.08058,86.958944,0.114227,56.83584288849097,14.170029861109246,33VVD,EPSG:32633
EMSR481_1_16PCC_x406175_y1710845_S2L2A,2020-09-18T16:08:39.024000Z,2020-10-08T16:10:59.024000Z,2020-11-12T16:15:31.024000Z,2020-12-12T16:16:51.024000Z,4.594829,33.055955,16.453194,6.620363,15.461619797113812,-87.86272098430116,16PCC,EPSG:32616
EMSR264_8_39KTU_x270375_y7846015_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-22T07:02:19.027000Z,2018-01-06T07:02:31.026000Z,2018-01-31T07:02:29.027000Z,2.716146,10.357361,97.629738,31.225026,-19.478862513909764,48.824510998703,39KTU,EPSG:32739
EMSR504_2_56JML_x486745_y6515675_S2L2A,2021-01-25T23:52:49.024000Z,2021-02-24T23:52:49.024000Z,2021-03-21T23:52:41.024000Z,2021-04-20T23:52:41.024000Z,0.338882,72.779347,99.996775,0.172805,-31.505201133457525,152.87384041979695,56JML,EPSG:32756
EMSR186_13_17SMR_x450865_y3503355_S2L2A,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-14T16:13:42.026000Z,2016-11-10T16:05:02.026000Z,15.4311,0.799702,6.813677,0.147561,31.65295440286161,-81.50479937916562,17SMR,EPSG:32617
EMSR514_3_20NQM_x777305_y635605_S2L2A,2021-04-10T14:27:29.024000Z,2021-05-08T14:37:31.024000Z,2021-06-12T14:37:29.024000Z,2021-06-24T14:27:31.024000Z,33.525623,49.500482,37.073685,None,5.733261545118934,-60.48476712267547,20NQM,EPSG:32620
EMSR777_5_16QCE_x319175_y1946075_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-09T16:24:09.024000Z,2024-11-24T16:26:21.024000Z,2024-11-29T16:25:39.024000Z,25.035229,20.278299,5.711566,9.470715,17.582527682515064,-88.69192666637065,16QCE,EPSG:32616
EMSR186_5_17RNL_x535465_y3066545_S2L2A,2016-07-20T16:05:12.026000Z,2016-08-22T15:59:02.026000Z,2016-10-08T16:05:12.026000Z,2016-11-10T16:05:02.026000Z,14.193987,16.689608,52.892707,0.716312,27.71122934337398,-80.62732206356195,17RNL,EPSG:32617
EMSR470_1_31PBM_x213695_y1106675_S2L2A,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,49.063788,17.816933,19.532297,1.514152,9.989735746236482,0.4001807975900096,31PBM,EPSG:32631
EMSR788_1_30UWU_x585605_y5295815_S2L2A,2024-12-03T11:04:19.025000Z,2025-01-17T11:04:01.024000Z,2025-01-30T11:13:41.025000Z,2025-03-03T10:58:49.024000Z,31.588373,0.005524,28.490838,0.000543,47.798352649097666,-1.8398247628286222,30UWU,EPSG:32630
EMSR550_13_55HED_x579925_y6312815_S2L2A,2021-09-19T00:11:09.024000Z,2021-09-19T00:11:09.024000Z,2021-11-18T00:11:09.024000Z,2021-12-03T00:11:11.024000Z,0.025478,0.025478,2.87375,0.161343,-33.33224153224078,147.87250301765016,55HED,EPSG:32755
EMSR280_2_33VVG_x441255_y6688995_S2L2A,2018-03-16T10:30:21.026000Z,2018-04-13T10:40:19.027000Z,2018-04-22T10:20:31.026000Z,2018-05-30T10:30:19.025000Z,25.958102,2.049728,3.892647,0.007933,60.32194728423732,13.959504588473047,33VVG,EPSG:32633
EMSR265_16_31UEP_x520465_y5361585_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-16T10:53:59.027000Z,2018-01-28T10:43:11.026000Z,2018-02-22T10:40:29.028000Z,41.930481,40.765519,98.439936,0.459797,48.39557566037298,3.2936908473039366,31UEP,EPSG:32631
EMSR357_1_45QVC_x462545_y2247695_S2L2A,2019-03-24T04:46:59.024000Z,2019-04-20T04:37:09.024000Z,2019-05-05T04:37:01.024000Z,2019-05-10T04:37:09.024000Z,0.062878,None,None,None,20.315381141712166,86.653434347264,45QVC,EPSG:32645
EMSR332_8_32TQS_x316145_y5122455_S2L2A,2018-09-26T10:10:21.025000Z,2018-10-13T10:00:21.024000Z,2018-11-02T10:01:51.024000Z,2018-11-05T10:12:11.024000Z,0.086254,2.734064,100.0,64.331198,46.219680035962476,12.632655725904765,32TQS,EPSG:32632
EMSR742_1_34VFJ_x645795_y6313625_S2L2A,2024-06-27T09:40:31.024000Z,2024-07-10T09:50:31.024000Z,2024-08-01T09:35:49.024000Z,2024-09-08T09:50:31.024000Z,1.260021,8.277945,33.753145,0.006885,56.93140233735848,23.41683514956667,34VFJ,EPSG:32634
EMSR779_1_33PWM_x518165_y1147895_S2L2A,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,58.316004,0.0,9.2e-05,0.000187,10.372651105064644,15.177585334875879,33PWM,EPSG:32633
EMSR352_1_39STR_x866445_y3571585_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-12T07:30:19.024000Z,2019-04-08T07:16:19.024000Z,2019-04-26T07:26:21.024000Z,0.181802,0.120109,0.176796,None,32.20926880241552,48.9006343172345,39STR,EPSG:32639
EMSR416_1_30TXP_x651415_y4829635_S2L2A,2019-10-13T10:50:31.024000Z,2019-12-05T11:04:31.024000Z,2019-12-15T11:04:41.024000Z,2020-01-19T11:02:59.024000Z,4.630272,15.343393,3.038166,1.411359,43.59256681310595,-1.1084335863408488,30TXP,EPSG:32630
EMSR200_8_55KFT_x662895_y7741525_S2L2A,,N/A,N/A,N/A,,N/A,N/A,N/A,-20.429066549771754,148.57358175124352,,N/A
EMSR229_1_15RTP_x800605_y3302795_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-09T17:15:09.027000Z,13.083377,None,None,None,29.8072515479963,-95.87682050921167,15RTP,EPSG:32615
EMSR477_1_16PHA_x874995_y1563655_S2L2A,2020-09-22T16:05:19.024000Z,2020-10-10T16:02:11.024000Z,2020-11-04T16:04:39.024000Z,2020-11-11T16:05:09.024000Z,25.975555,None,None,None,14.107263162763429,-83.51600419680807,16PHA,EPSG:32616
EMSR311_3_17SQT_x741765_y3770175_S2L2A,2018-08-09T15:49:01.024000Z,2018-08-29T15:49:01.024000Z,2018-09-18T15:49:11.024000Z,2018-10-13T15:52:09.024000Z,1.521939,2.738783,24.299571,0.090312,34.03263011270388,-78.3675527515401,17SQT,EPSG:32617
EMSR312_5_51QUV_x379165_y1931355_S2L2A,2018-08-01T02:16:49.024000Z,2018-08-16T02:16:01.024000Z,2018-09-20T02:15:59.024000Z,2018-10-15T02:16:41.024000Z,16.732852,55.512023,37.356355,14.170427,17.453527445593075,121.87408877642824,51QUV,EPSG:32651
EMSR199_13_17MQM_x724165_y9100975_S2L2A,2017-01-27T15:36:11.026000Z,2017-03-18T15:36:11.026000Z,2017-03-25T15:26:31.026000Z,2017-04-14T15:26:41.026000Z,53.783941,51.078182,77.476767,3.418556,-8.13959099893345,-78.95396809867898,17MQM,EPSG:32717
EMSR264_4_38LQH_x760085_y8227455_S2L2A,2017-11-12T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,1.813409,None,None,None,-16.030245221571043,47.44254564978852,38LQH,EPSG:32738
EMSR273_3_34TCM_x377865_y4652945_S2L2A,2018-01-22T09:32:59.027000Z,2018-02-14T09:40:59.027000Z,2018-03-23T09:30:29.027000Z,2018-04-25T09:40:29.027000Z,1.140685,41.087903,96.502671,0.627323,42.007777026369425,19.540487776269128,34TCM,EPSG:32634
EMSR352_1_39STS_x799095_y3610865_S2L2A,2019-02-25T07:29:01.025000Z,2019-03-22T07:26:19.024000Z,2019-04-08T07:16:19.024000Z,2019-05-11T07:26:29.024000Z,1.911717,0.553558,8.44647,0.231768,32.583095584653485,48.19973711847529,39STS,EPSG:32639
EMSR779_3_33PWP_x500215_y1329585_S2L2A,2024-09-29T09:20:31.024000Z,2024-11-13T09:21:39.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,35.032707,6.3e-05,6.525572,None,12.015883136714502,15.013688221002862,33PWP,EPSG:32633
EMSR424_1_38LQH_x783025_y8237435_S2L2A,2019-12-12T07:02:19.024000Z,2020-01-09T07:12:01.024000Z,2020-02-03T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,2.829468,None,None,None,-15.937571823559844,47.65558221751296,38LQH,EPSG:32738
EMSR265_14_31UEQ_x555835_y5443555_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-03T10:44:29.027000Z,2018-01-26T10:53:19.027000Z,2018-02-22T10:40:29.028000Z,11.157039,29.891872,99.926458,0.153734,49.13069735177973,3.7828582046620673,31UEQ,EPSG:32631
EMSR779_1_33PWM_x507925_y1150455_S2L2A,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,58.316004,0.0,9.2e-05,0.000187,10.395842718909162,15.084048734376932,33PWM,EPSG:32633
EMSR352_1_39RUP_x313015_y3376345_S2L2A,2019-02-17T07:19:49.024000Z,2019-03-04T07:18:01.024000Z,2019-04-08T07:16:19.024000Z,2019-04-23T07:16:21.024000Z,0.279302,0.212521,0.196794,None,30.493564488787435,49.06503223500278,39RUP,EPSG:32639
EMSR712_5_32UPD_x608865_y5820775_S2L2A,2023-11-07T10:21:39.024000Z,2023-11-30T10:33:09.024000Z,2024-01-06T10:23:29.024000Z,2024-01-09T10:33:29.024000Z,49.739191,23.717386,99.940145,0.118266,52.51447375915383,10.623085038406883,32UPD,EPSG:32632
EMSR200_12_56JNP_x557305_y6805925_S2L2A,2017-01-31T23:52:41.026000Z,2017-03-02T23:52:41.026000Z,2017-04-05T00:02:21.026000Z,2017-05-01T23:52:51.026000Z,1.549096,21.96236,65.057912,17.556007,-28.88461128554425,153.60076587123797,56JNP,EPSG:32756
EMSR326_2_30SUG_x348335_y4134155_S2L2A,2018-09-01T10:56:21.024000Z,2018-09-29T11:08:29.024000Z,2018-10-24T11:11:21.024000Z,2018-10-29T11:11:49.024000Z,0.280649,0.241028,0.657866,0.74557,37.3304274242578,-4.697537570508493,30SUG,EPSG:32630
EMSR279_3_30TWM_x594005_y4699615_S2L2A,2018-01-29T11:03:09.027000Z,2018-03-30T10:56:19.027000Z,2018-04-19T10:56:19.027000Z,2018-04-24T10:56:51.024000Z,1.97525,20.190013,0.649248,1.141894,42.431528298068,-1.841668352285976,30TWM,EPSG:32630
EMSR472_1_48QYD_x710705_y1886655_S2L2A,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,21.21588,25.319031,99.992792,25.847784,17.042891256663985,106.99160314629232,48QYD,EPSG:32648
EMSR407_2_30UXD_x662475_y5881695_S2L2A,2019-09-19T11:07:21.024000Z,2019-10-27T11:21:19.024000Z,2019-11-18T11:13:41.024000Z,2019-12-08T11:14:41.024000Z,0.188178,0.280892,0.840337,8.693243,53.04817415170061,-0.5570651190206914,30UXD,EPSG:32630
EMSR469_10_49PCQ_x312615_y1459455_S2L2A,2020-08-15T03:05:49.024000Z,2020-09-24T03:05:49.024000Z,2020-10-09T03:06:31.024000Z,2020-11-18T03:10:21.024000Z,34.076317,38.820868,100.0,6.50344,13.184542344897487,109.28272702785037,49PCQ,EPSG:32649
EMSR264_6_39KUA_x305145_y8075135_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-07T07:02:31.026000Z,2018-01-06T07:02:31.026000Z,2018-01-16T07:02:31.026000Z,11.349332,42.120134,99.794698,28.294034,-17.412768681464645,49.177595176215696,39KUA,EPSG:32739
EMSR229_1_15RTP_x790365_y3374475_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-09T17:15:09.027000Z,13.083377,None,None,None,30.455677074004022,-95.96290677663691,15RTP,EPSG:32615
EMSR634_9_33TUJ_x342575_y4832585_S2L2A,2022-07-24T10:00:41.024000Z,2022-09-12T09:56:11.024000Z,2022-09-17T09:56:49.024000Z,2022-09-22T10:00:31.024000Z,0.002515,0.522002,98.471844,26.070932,43.618396744517526,13.064742761365533,33TUJ,EPSG:32633
EMSR483_2_33SXD_x675515_y4325245_S2L2A,2020-10-11T09:40:39.024000Z,2020-10-31T09:41:39.024000Z,2020-11-25T09:43:31.024000Z,2020-12-15T09:44:11.024000Z,1.036068,2.220169,31.916234,3.64527,39.04692620237409,17.042909252182874,33SXD,EPSG:32633
EMSR265_20_31UFP_x623145_y5342105_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-13T10:44:09.027000Z,2018-01-26T10:53:19.027000Z,2018-02-22T10:40:29.028000Z,4.774517,0.829188,99.982471,0.746351,48.20849588220379,4.674714293416041,31UFP,EPSG:32631
EMSR427_4_33VUE_x709935_y6443165_S2L2A,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-24T10:30:21.024000Z,2020-02-27T10:40:21.024000Z,4.105265,1.169587,1.416705,30.388471,58.06804209312282,12.581037010949112,33VUE,EPSG:32633
EMSR764_2_33UWP_x544005_y5329385_S2L2A,2024-08-07T09:55:49.024000Z,2024-08-17T09:55:49.024000Z,2024-09-21T10:00:31.024000Z,2024-10-16T10:00:29.024000Z,4.61657,46.513292,2.514726,5.850822,48.10464416343843,15.60823938220346,33UWP,EPSG:32633
EMSR517_3_31UGS_x371645_y5603685_S2L2A,2021-06-13T10:25:59.024000Z,2021-06-13T10:25:59.024000Z,2021-07-16T10:36:29.024000Z,2021-07-21T10:40:31.024000Z,0.370384,0.370384,99.381857,21.790542,50.55978474941957,7.205826601921872,31UGS,EPSG:32631
EMSR411_1_31TGJ_x303105_y4810745_S2L2A,2019-09-29T10:20:29.024000Z,2019-10-27T10:31:31.024000Z,2019-11-28T10:22:59.024000Z,2019-12-31T10:33:39.024000Z,0.173975,7.201322,11.826192,0.317797,43.41259518646197,6.583811353125915,31TGJ,EPSG:32631
EMSR472_4_48PZC_x200895_y1757595_S2L2A,2020-08-25T03:05:49.024000Z,2020-09-24T03:05:49.024000Z,2020-10-19T03:07:41.024000Z,2020-10-29T03:08:41.024000Z,1.848521,30.788394,99.999997,None,15.868074791863513,108.21907608328115,48PZC,EPSG:32648
EMSR427_2_33VUD_x396035_y6330005_S2L2A,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-21T10:20:41.024000Z,2020-03-27T10:16:29.024000Z,53.370398,2.913819,None,None,57.090454004581105,13.305356066386427,33VUD,EPSG:32633
EMSR200_2_55KFT_x659295_y7743065_S2L2A,,N/A,N/A,N/A,,N/A,N/A,N/A,-20.415464157968035,148.53894659727183,,N/A
EMSR481_1_16PDC_x436475_y1741525_S2L2A,2020-09-18T16:08:39.024000Z,2020-10-08T16:10:59.024000Z,2020-11-12T16:15:31.024000Z,2020-12-12T16:16:51.024000Z,5.353436,37.702523,14.712838,5.52754,15.739895116673953,-87.58106721539623,16PDC,EPSG:32616
EMSR481_3_16PFC_x626785_y1758845_S2L2A,2020-09-28T16:09:49.024000Z,2020-10-10T16:02:11.024000Z,2020-11-07T16:14:59.024000Z,2020-11-09T16:05:11.024000Z,0.578293,10.050272,74.87114,59.542784,15.893941794360552,-85.80378666462344,16PFC,EPSG:32616
EMSR352_1_39STR_x848525_y3530625_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-12T07:30:19.024000Z,2019-04-08T07:16:19.024000Z,2019-04-26T07:26:21.024000Z,0.181802,0.120109,0.176796,None,31.846231425808348,48.69603580153209,39STR,EPSG:32639
EMSR279_3_30TWM_x606805_y4674015_S2L2A,2018-01-29T11:03:09.027000Z,2018-03-30T10:56:19.027000Z,2018-04-19T10:56:19.027000Z,2018-04-24T10:56:51.024000Z,1.97525,20.190013,0.649248,1.141894,42.199352955780626,-1.6908810268739254,30TWM,EPSG:32630
EMSR279_5_30TXM_x692535_y4623685_S2L2A,2018-02-25T10:50:19.027000Z,2018-03-15T10:58:11.026000Z,2018-04-19T10:56:19.027000Z,2018-04-21T10:50:31.026000Z,0.303081,16.816271,1.496445,0.978616,41.72988028083365,-0.6697014563149731,30TXM,EPSG:32630
EMSR265_6_31UDP_x453095_y5394045_S2L2A,2017-11-07T10:52:29.027000Z,2018-01-16T10:53:59.027000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,0.147939,41.227019,89.258858,0.858664,48.68630339274867,2.3800320275548166,31UDP,EPSG:32631
EMSR407_2_30UXE_x687445_y5905445_S2L2A,2019-09-19T11:07:21.024000Z,2019-10-17T11:21:19.024000Z,2019-11-13T11:12:19.025000Z,2019-11-18T11:13:41.024000Z,6.346137,1.138722,46.238918,6.085436,53.25318136548779,-0.17101526033432288,30UXE,EPSG:32630
EMSR261_1_32UND_x534005_y5800735_S2L2A,2017-10-15T10:40:09.027000Z,2017-10-30T10:41:51.026000Z,2017-12-16T10:34:31.026000Z,2017-12-26T10:34:31.026000Z,0.053559,3.838416,60.032628,90.138675,52.34430361588494,9.517891447331754,32UND,EPSG:32632
EMSR555_1_30TXM_x665145_y4616975_S2L2A,2021-11-09T11:01:59.024000Z,2021-11-19T11:02:49.024000Z,2021-12-16T10:53:49.024000Z,2022-01-23T11:03:41.024000Z,2.231337,None,None,None,41.67568532571835,-1.0006919292629999,30TXM,EPSG:32630
EMSR186_4_17RNL_x555965_y3007315_S2L2A,2016-07-20T16:05:12.026000Z,2016-08-22T15:59:02.026000Z,2016-10-08T16:05:12.026000Z,2016-11-10T16:05:02.026000Z,14.193987,16.689608,52.892707,0.716312,27.17581101471474,-80.4221766269381,17RNL,EPSG:32617
