Nome_Serie,Data_1,Data_2,Data_3,Data_4,CloudCover_1,CloudCover_2,CloudCover_3,CloudCover_4,Lat_Centro,Lon_Centro,MGRS_Tile,EPSG
EMSR501_1_34TCM_x364115_y4654015_S2L2A,2020-11-12T09:32:41.024000Z,2020-12-15T09:44:11.024000Z,2021-02-15T09:30:29.024000Z,2021-02-23T09:40:31.024000Z,0.133829,1.468127,11.001997,1.004969,42.015179330331435,19.374257948166875,34TCM,EPSG:32634
EMSR174_7_34TEM_x542795_y4652015_S2L2A,2016-07-03T09:20:32.026000Z,2016-07-23T09:20:32.026000Z,2016-08-15T09:30:42.026000Z,2016-09-04T09:30:32.026000Z,1.457414,1.022912,0.062705,3.811117,42.007446710860805,21.532194369850853,34TEM,EPSG:32634
EMSR446_1_36NVG_x423945_y183225_S2L2A,2020-06-13T07:56:09.024000Z,2020-07-13T07:56:09.024000Z,2020-08-17T07:56:21.024000Z,2020-09-21T07:56:29.024000Z,13.615197,None,None,None,1.6460401602013046,32.327710957941086,36NVG,EPSG:32636
EMSR637_12_55HBA_x293735_y5998785_S2L2A,2022-09-02T00:21:11.024000Z,2022-10-02T00:21:01.024000Z,2022-10-27T00:20:59.024000Z,2022-12-01T00:21:01.024000Z,0.004695,0.002843,91.631508,0.000693,-36.14548593614874,144.72155022762584,55HBA,EPSG:32755
EMSR498_1_31TDK_x413105_y4991355_S2L2A,2020-12-06T10:54:31.024000Z,2021-01-10T10:53:29.024000Z,2021-02-04T10:52:41.024000Z,2021-03-01T10:48:59.025000Z,68.675908,14.028723,97.278277,0.473117,45.059002249591764,1.9125459623183834,31TDK,EPSG:32631
EMSR429_5_29UNA_x588345_y6000945_S2L2A,2020-01-19T11:54:11.024000Z,2020-02-03T11:53:59.024000Z,2020-02-25T11:43:41.024000Z,2020-03-04T11:53:59.024000Z,35.154932,24.344698,90.329168,15.206503,54.13732315604159,-7.628230297198088,29UNA,EPSG:32629
EMSR187_3_35TNL_x562985_y5050745_S2L2A,2016-09-05T09:00:22.026000Z,2016-09-28T09:10:22.026000Z,2016-10-15T09:00:12.026000Z,2016-11-04T09:01:32.026000Z,0.025612,0.016738,55.845753,3.082739,45.59580190471942,27.823908000652366,35TNL,EPSG:32635
EMSR517_5_31UGS_x327985_y5633345_S2L2A,2021-06-13T10:25:59.024000Z,2021-06-13T10:25:59.024000Z,2021-07-16T10:36:29.024000Z,2021-07-21T10:40:31.024000Z,0.370384,None,None,None,50.815157320589925,6.576224433944515,31UGS,EPSG:32631
EMSR186_20_17SPT_x608305_y3776815_S2L2A,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,17.55817,19.42692,99.983598,0.082661,34.114960570409536,-79.8118281278214,17SPT,EPSG:32617
EMSR279_2_30TXN_x616335_y4745185_S2L2A,2018-01-29T11:03:09.027000Z,2018-03-30T10:56:19.027000Z,2018-04-19T10:56:19.027000Z,2018-04-24T10:56:51.024000Z,0.416964,34.33949,6.76956,4.045889,42.83872363357468,-1.5608503301711216,30TXN,EPSG:32630
EMSR429_1_29UMU_x503665_y5864055_S2L2A,2019-12-22T11:44:09.024000Z,2020-02-13T11:53:59.024000Z,2020-02-25T11:43:41.024000Z,2020-03-04T11:53:59.024000Z,19.057478,54.216762,66.274403,11.470523,52.91466223554561,-8.926534682635308,29UMU,EPSG:32629
EMSR354_2_37LFG_x643775_y8677065_S2L2A,2019-02-27T07:18:39.024000Z,2019-04-03T07:16:21.024000Z,2019-04-28T07:16:29.024000Z,2019-05-23T07:16:21.024000Z,12.340464,None,None,None,-11.975640808509887,40.332226511310324,37LFG,EPSG:32737
EMSR650_5_36KXG_x706065_y8103905_S2L2A,2022-12-11T07:32:19.024000Z,2023-01-28T07:41:51.024000Z,2023-02-22T07:39:29.025000Z,2023-03-06T07:27:51.024000Z,5.748357,None,None,None,-17.151633938809436,34.94915441396355,36KXG,EPSG:32736
EMSR200_12_56JMP_x506225_y6831525_S2L2A,2017-02-10T23:52:41.026000Z,2017-03-06T00:02:11.026000Z,2017-04-05T00:02:21.026000Z,2017-04-21T23:52:51.026000Z,0.011418,16.99598,79.917455,28.49127,-28.654855933758235,153.07674853068937,56JMP,EPSG:32756
EMSR779_1_33PVM_x495795_y1168375_S2L2A,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,55.400372,0.0,0.487809,0.0,10.55792662918174,14.973218381312318,33PVM,EPSG:32633
EMSR429_3_29UMV_x486245_y5963765_S2L2A,2019-12-22T11:44:09.024000Z,2020-02-13T11:53:59.024000Z,2020-02-25T11:43:41.024000Z,2020-03-04T11:53:59.024000Z,13.713289,44.512383,93.518772,10.938033,53.81081643102065,-9.189532137966506,29UMV,EPSG:32629
EMSR424_1_38LQH_x788145_y8280955_S2L2A,2019-12-12T07:02:19.024000Z,2020-01-09T07:12:01.024000Z,2020-02-03T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,2.829468,None,None,None,-15.54396906210326,47.69817603904147,38LQH,EPSG:32738
EMSR650_5_36KXG_x706065_y8093665_S2L2A,2022-12-11T07:32:19.024000Z,2023-01-28T07:41:51.024000Z,2023-02-22T07:39:29.025000Z,2023-03-06T07:27:51.024000Z,5.748357,None,None,None,-17.244143229971506,34.9501231404045,36KXG,EPSG:32736
EMSR326_2_30SUG_x358575_y4111115_S2L2A,2018-09-01T10:56:21.024000Z,2018-09-29T11:08:29.024000Z,2018-10-24T11:11:21.024000Z,2018-10-29T11:11:49.024000Z,0.280649,0.241028,0.657866,0.74557,37.124423865324644,-4.577662515805717,30SUG,EPSG:32630
EMSR311_3_17SQT_x718725_y3767615_S2L2A,2018-08-09T15:49:01.024000Z,2018-08-29T15:49:01.024000Z,2018-09-18T15:49:11.024000Z,2018-10-13T15:52:09.024000Z,1.521939,2.738783,24.299571,0.090312,34.01465064945132,-78.61755242947328,17SQT,EPSG:32617
EMSR229_5_15RVP_x411395_y3342495_S2L2A,2017-07-08T16:53:09.027000Z,2017-07-08T16:53:09.027000Z,2017-09-06T16:48:49.027000Z,2017-09-11T16:48:51.026000Z,16.239016,16.239016,25.569252,0.869742,30.19932207475039,-93.90726469239935,15RVP,EPSG:32615
EMSR261_3_32UNC_x586335_y5761125_S2L2A,2017-10-19T10:20:19.028000Z,2017-11-03T10:22:01.026000Z,2017-12-18T10:24:19.027000Z,2018-02-14T10:31:31.026000Z,1.338142,68.155645,90.432157,7.447811,51.98240780992676,10.275698757372725,32UNC,EPSG:32632
EMSR424_1_38LQH_x711345_y8275835_S2L2A,2019-12-12T07:02:19.024000Z,2020-01-09T07:12:01.024000Z,2020-02-03T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,2.829468,None,None,None,-15.597829940558608,46.98299977949498,38LQH,EPSG:32738
EMSR424_3_38KPG_x660695_y8189515_S2L2A,2019-12-05T07:11:59.024000Z,2020-01-14T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,2020-03-09T07:12:01.024000Z,3.222445,17.446355,3.866541,10.581304,-16.381678770037094,46.51662043596013,38KPG,EPSG:32738
EMSR471_3_34UCU_x369645_y5389355_S2L2A,2020-09-09T09:50:31.024000Z,2020-09-14T09:50:29.024000Z,2020-10-16T09:40:41.024000Z,2020-10-19T09:50:41.024000Z,0.060399,0.929206,86.14098,50.853481,48.63245383872147,19.248046569842366,34UCU,EPSG:32634
EMSR475_3_48QXE_x674095_y1926655_S2L2A,2020-08-08T03:15:39.024000Z,2020-08-28T03:15:39.024000Z,2020-11-01T03:19:01.024000Z,2020-11-06T03:19:29.024000Z,18.826225,33.732439,81.369104,85.545828,17.407394693414425,106.65096483967906,48QXE,EPSG:32648
EMSR186_13_17SMR_x458545_y3511035_S2L2A,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-14T16:13:42.026000Z,2016-11-10T16:05:02.026000Z,15.4311,0.799702,6.813677,0.147561,31.722538094261605,-81.42411225403126,17SMR,EPSG:32617
EMSR568_1_37LFD_x646505_y8306745_S2L2A,2022-02-06T07:21:01.024000Z,2022-03-03T07:18:09.024000Z,2022-03-18T07:16:31.024000Z,2022-04-07T07:16:21.024000Z,20.661536,9.194494,71.234781,None,-15.32308194977074,40.37657629776999,37LFD,EPSG:32737
EMSR441_5_34WFV_x630475_y7412245_S2L2A,2020-04-11T10:20:21.024000Z,2020-05-23T10:05:59.024000Z,2020-06-02T10:05:59.024000Z,2020-06-17T10:10:31.024000Z,14.124741,1.748241,23.273227,0.077969,66.78849714619533,23.996558561183523,34WFV,EPSG:32634
EMSR511_3_34WFU_x366095_y7320315_S2L2A,2021-04-21T10:15:49.024000Z,2021-04-21T10:15:49.024000Z,2021-05-25T10:00:29.024000Z,2021-06-04T10:00:29.024000Z,2.321,2.321,86.790441,0.032011,65.96450368747738,24.08098144453553,34WFU,EPSG:32634
EMSR264_16_38KND_x523625_y7846525_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-01-29T07:12:11.026000Z,1.556873,6.105272,27.525283,1.476085,-19.487166698325638,45.23727834119611,38KND,EPSG:32738
EMSR501_1_34TCM_x364115_y4656575_S2L2A,2020-11-12T09:32:41.024000Z,2020-12-15T09:44:11.024000Z,2021-02-15T09:30:29.024000Z,2021-02-23T09:40:31.024000Z,0.133829,1.468127,11.001997,1.004969,42.03822698856745,19.37367048047155,34TCM,EPSG:32634
EMSR779_3_33PVN_x494165_y1248345_S2L2A,2024-10-09T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-11-28T09:23:31.024000Z,11.22631,0.0,1.722297,0.000425,11.281177720285609,14.958218421231079,33PVN,EPSG:32633
EMSR429_3_29UMV_x486245_y5974005_S2L2A,2019-12-22T11:44:09.024000Z,2020-02-13T11:53:59.024000Z,2020-02-25T11:43:41.024000Z,2020-03-04T11:53:59.024000Z,13.713289,44.512383,93.518772,10.938033,53.90285440665071,-9.189948477343194,29UMV,EPSG:32629
EMSR567_15_56HLJ_x322855_y6399895_S2L2A,2021-12-30T00:02:41.024000Z,2022-02-18T00:02:41.024000Z,2022-03-10T00:02:41.024000Z,2022-04-04T00:02:39.024000Z,34.853778,0.025089,8.298034,0.003356,-32.535856082392215,151.12722917688345,56HLJ,EPSG:32756
EMSR481_1_16PDC_x433915_y1746645_S2L2A,2020-09-18T16:08:39.024000Z,2020-10-08T16:10:59.024000Z,2020-11-12T16:15:31.024000Z,2020-12-12T16:16:51.024000Z,5.353436,37.702523,14.712838,5.52754,15.786115464805077,-87.60509948759183,16PDC,EPSG:32616
EMSR186_20_17SPT_x656945_y3781935_S2L2A,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,17.55817,19.42692,99.983598,0.082661,34.154882750789994,-79.28366921335447,17SPT,EPSG:32617
EMSR352_1_39STR_x805005_y3556225_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-12T07:30:19.024000Z,2019-04-08T07:16:19.024000Z,2019-04-26T07:26:21.024000Z,0.181802,0.120109,0.176796,None,32.08934895799622,48.2449806051797,39STR,EPSG:32639
EMSR698_3_30VVH_x436095_y6230905_S2L2A,2023-09-04T11:33:21.024000Z,2023-09-07T11:43:51.024000Z,2023-10-09T11:33:19.024000Z,2023-10-14T11:33:21.024000Z,0.700638,None,None,None,56.20747504344203,-4.009639217235332,30VVH,EPSG:32630
EMSR229_1_15RUN_x313945_y3245095_S2L2A,2017-07-13T16:49:01.026000Z,2017-08-17T16:48:59.027000Z,2017-08-30T16:58:49.027000Z,2017-09-11T16:48:51.026000Z,18.562533,None,None,None,29.309873558589885,-94.90264610773711,15RUN,EPSG:32615
EMSR229_1_15RUN_x372825_y3275815_S2L2A,2017-07-13T16:49:01.026000Z,2017-08-17T16:48:59.027000Z,2017-08-30T16:58:49.027000Z,2017-09-11T16:48:51.026000Z,18.562533,None,None,None,29.594323772743728,-94.30005797179969,15RUN,EPSG:32615
EMSR645_1_38KPG_x669485_y8191985_S2L2A,2022-12-09T07:12:09.024000Z,2022-12-29T07:12:09.024000Z,2023-01-28T07:12:09.024000Z,2023-02-12T07:12:11.024000Z,13.56107,23.545323,59.138209,None,-16.35874923851042,46.59872191318984,38KPG,EPSG:32738
EMSR184_4_55HCD_x396825_y6337295_S2L2A,2016-08-14T00:21:12.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-12-12T00:21:02.026000Z,0.056961,2.544076,12.441896,0.005442,-33.1097094907019,145.90785168765672,55HCD,EPSG:32755
EMSR264_4_38LQH_x752405_y8255615_S2L2A,2017-11-12T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,1.813409,None,None,None,-15.776688973213853,47.367836827434225,38LQH,EPSG:32738
EMSR456_3_16PHB_x820095_y1631735_S2L2A,2020-06-12T15:59:11.024000Z,2020-07-19T16:05:21.024000Z,2020-08-11T15:59:11.024000Z,2020-09-20T15:59:41.024000Z,61.805918,18.695712,32.200234,23.703141,14.728802254783652,-84.01563244647772,16PHB,EPSG:32616
EMSR200_3_55KFS_x691005_y7658085_S2L2A,2017-01-11T00:17:11.026000Z,2017-03-12T00:21:01.026000Z,2017-04-01T00:21:01.026000Z,2017-04-11T00:21:01.026000Z,7.599467,5.259415,1.972634,1.696078,-21.179981556450674,148.85210217749867,55KFS,EPSG:32755
EMSR352_1_38RQV_x763365_y3478345_S2L2A,2019-01-31T07:31:39.024000Z,2019-03-07T07:27:41.024000Z,2019-04-11T07:26:19.024000Z,2019-05-16T07:26:21.024000Z,0.16281,0.327421,65.738282,None,31.39807229043523,47.78321115156154,38RQV,EPSG:32638
EMSR265_6_31UDQ_x440435_y5400995_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,14.249486,1.08099,64.220767,0.712081,48.74776604042416,2.2070558121191985,31UDQ,EPSG:32631
EMSR424_1_38LPH_x655695_y8227225_S2L2A,2019-12-05T07:11:59.024000Z,2020-01-14T07:11:59.024000Z,2020-02-03T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,5.407242,None,None,None,-16.041216392794542,46.46728928005198,38LPH,EPSG:32738
EMSR260_8_32TPQ_x648705_y4951655_S2L2A,2017-10-24T10:21:11.026000Z,2017-11-18T10:23:09.027000Z,2017-12-20T10:14:31.026000Z,2017-12-23T10:24:31.026000Z,0.512903,0.988193,12.237786,0.474869,44.691108670593714,10.892783521992722,32TPQ,EPSG:32632
EMSR352_1_39RUQ_x354425_y3452805_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-02T07:28:29.024000Z,2019-04-08T07:16:19.024000Z,2019-05-13T07:16:21.024000Z,0.059415,0.051761,0.700675,None,31.188946486255457,49.48555599895146,39RUQ,EPSG:32639
EMSR229_1_15RUN_x308825_y3298855_S2L2A,2017-07-13T16:49:01.026000Z,2017-08-17T16:48:59.027000Z,2017-08-30T16:58:49.027000Z,2017-09-11T16:48:51.026000Z,18.562533,None,None,None,29.794023129198848,-94.96470162915497,15RUN,EPSG:32615
EMSR352_1_39SUS_x311425_y3601195_S2L2A,2019-01-26T07:32:01.024000Z,2019-03-22T07:26:19.024000Z,2019-04-08T07:16:19.024000Z,2019-05-11T07:26:29.024000Z,8.153185,3.658602,32.959639,4.523548,32.520822240603046,49.005868095600746,39SUS,EPSG:32639
EMSR184_4_55HDD_x413225_y6324085_S2L2A,2016-08-04T00:26:02.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-12-22T00:25:52.026000Z,0.03293,0.018255,9.391291,0.011618,-33.23026643450234,146.08236228943738,55HDD,EPSG:32755
EMSR277_3_35TMF_x435645_y4529755_S2L2A,2018-01-31T09:12:11.026000Z,2018-03-07T09:08:19.027000Z,2018-04-01T09:05:51.026000Z,2018-04-28T08:56:01.024000Z,3.940361,6.295166,62.130323,0.056204,40.90498895397346,26.25103176463806,35TMF,EPSG:32635
EMSR424_1_38KQG_x719035_y8173535_S2L2A,2019-12-12T07:02:19.024000Z,2020-01-14T07:11:59.024000Z,2020-02-03T07:11:59.024000Z,2020-02-28T07:12:01.024000Z,1.012191,None,None,None,-16.521399535055288,47.06419623538034,38KQG,EPSG:32738
EMSR352_10_39RUP_x315095_y3373775_S2L2A,2019-02-17T07:19:49.024000Z,2019-03-04T07:18:01.024000Z,2019-04-13T07:16:21.024000Z,2019-04-23T07:16:21.024000Z,0.279302,0.212521,100.0,6.436548,30.470705723076296,49.08714761058678,39RUP,EPSG:32639
EMSR330_3_33SVB_x491785_y4118665_S2L2A,2018-09-05T09:50:19.024000Z,2018-09-30T09:50:31.024000Z,2018-10-27T09:41:01.024000Z,2018-11-21T09:43:09.024000Z,0.319909,2.279937,10.22423,0.329905,37.20295429336017,14.921793151774102,33SVB,EPSG:32633
EMSR479_1_15QVA_x441505_y2013215_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,40.785792,22.911487,22.113768,7.087143,18.195866092597043,-93.54110586290129,15QVA,EPSG:32615
EMSR397_1_31TCG_x318075_y4627065_S2L2A,2019-09-08T10:50:29.024000Z,2019-10-05T10:40:29.024000Z,2019-10-25T10:40:29.024000Z,2019-11-29T10:44:11.024000Z,1.52682,1.496126,6.151234,1.895576,41.76340155718121,0.8267925795517145,31TCG,EPSG:32631
EMSR264_9_39KTT_x244805_y7799485_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-22T07:02:19.027000Z,2018-01-06T07:02:31.026000Z,2018-01-16T07:02:31.026000Z,13.446521,6.2235,89.579201,22.178394,-19.895888311608765,48.57473916376192,39KTT,EPSG:32739
EMSR422_1_31TEG_x516025_y4650805_S2L2A,2019-11-24T10:43:29.024000Z,2020-01-08T10:44:21.024000Z,2020-01-23T10:42:29.024000Z,2020-02-22T10:39:39.024000Z,56.75769,10.783027,50.064836,7.336489,41.997592289492914,3.2088848185735714,31TEG,EPSG:32631
EMSR197_1_39LUD_x372225_y8304135_S2L2A,,N/A,N/A,N/A,,N/A,N/A,N/A,-15.347807364089803,49.82148285308804,,N/A
EMSR311_3_17SPT_x670665_y3725735_S2L2A,2018-08-09T15:49:01.024000Z,2018-08-24T15:48:09.024000Z,2018-09-21T15:59:41.024000Z,2018-10-13T15:52:09.024000Z,0.783661,1.494557,9.91087,0.132017,33.64610815578948,-79.14590611485671,17SPT,EPSG:32617
EMSR777_1_16QCE_x334455_y1944815_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-11T16:15:11.024000Z,2024-11-19T16:24:59.024000Z,2024-11-24T16:26:21.024000Z,25.035229,19.809608,13.12232,5.711566,17.57232219942594,-88.5478842679324,16QCE,EPSG:32616
EMSR352_1_38RQV_x796645_y3419465_S2L2A,2019-01-31T07:31:39.024000Z,2019-03-07T07:27:41.024000Z,2019-04-11T07:26:19.024000Z,2019-05-16T07:26:21.024000Z,0.16281,0.327421,65.738282,None,30.859515578532157,48.11539853596432,38RQV,EPSG:32638
EMSR357_1_45QUC_x329305_y2204175_S2L2A,2019-03-24T04:46:59.024000Z,2019-04-20T04:37:09.024000Z,2019-05-05T04:37:01.024000Z,2019-05-08T04:47:01.024000Z,0.031891,None,None,None,19.91508556271858,85.38141958775532,45QUC,EPSG:32645
EMSR783_1_30VVJ_x451525_y6352925_S2L2A,2024-11-20T11:44:01.024000Z,2024-12-10T11:45:01.024000Z,2025-01-01T11:34:09.024000Z,2025-02-05T11:33:41.025000Z,35.81996,14.585716,93.741798,25.332928,57.305363835825304,-3.783419791338015,30VVJ,EPSG:32630
EMSR184_4_55HDC_x415955_y6253085_S2L2A,2016-08-04T00:26:02.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-10-23T00:25:52.026000Z,0.038732,0.032952,23.994261,0.233569,-33.87079133298575,146.1050813683153,55HDC,EPSG:32755
EMSR279_11_31TCF_x319035_y4521735_S2L2A,2018-02-25T10:50:19.027000Z,2018-03-29T10:40:21.026000Z,2018-04-21T10:50:31.026000Z,2018-05-11T10:50:31.024000Z,0.0912,9.558809,0.64062,5.107746,40.81549629762141,0.8694186593083034,31TCF,EPSG:32631
EMSR332_8_32TQR_x320675_y5082895_S2L2A,2018-09-28T10:00:19.024000Z,2018-10-13T10:00:21.024000Z,2018-11-02T10:01:51.024000Z,2018-11-17T10:02:59.024000Z,0.151425,0.150303,99.999973,0.583412,45.86511752792338,12.706122117686144,32TQR,EPSG:32632
EMSR261_1_32UND_x531445_y5816095_S2L2A,2017-10-15T10:40:09.027000Z,2017-10-30T10:41:51.026000Z,2017-12-16T10:34:31.026000Z,2017-12-26T10:34:31.026000Z,0.053559,3.838416,60.032628,90.138675,52.482548857244474,9.481816022425127,32UND,EPSG:32632
EMSR507_5_51LXK_x642415_y8972925_S2L2A,2021-02-17T02:04:49.024000Z,2021-03-24T02:04:41.024000Z,2021-04-08T02:04:39.024000Z,2021-04-28T02:04:39.024000Z,75.45344,21.578083,10.956926,0.655029,-9.300589950704904,124.30828443320898,51LXK,EPSG:32751
EMSR264_16_38KND_x531305_y7843965_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-01-29T07:12:11.026000Z,1.556873,6.105272,27.525283,1.476085,-19.51019090181402,45.31050640834586,38KND,EPSG:32738
EMSR280_4_33VWH_x537955_y6736675_S2L2A,2018-03-18T10:20:19.027000Z,2018-04-12T10:20:21.026000Z,2018-04-22T10:20:31.026000Z,2018-05-15T10:30:21.024000Z,5.203346,4.968046,9.923676,0.11268,60.75218415657879,15.719738203785889,33VWH,EPSG:32633
EMSR645_4_38KMD_x474175_y7817775_S2L2A,2022-11-24T07:12:11.024000Z,2023-01-08T07:12:09.024000Z,2023-01-28T07:12:09.024000Z,2023-02-12T07:12:11.024000Z,0.081397,0.05761,50.328064,7.230656,-19.746984772232132,44.76568071394375,38KMD,EPSG:32738
EMSR260_4_32TPQ_x616805_y4956405_S2L2A,2017-10-24T10:21:11.026000Z,2017-11-18T10:23:09.027000Z,2017-12-20T10:14:31.026000Z,2018-01-02T10:24:21.026000Z,0.512903,0.988193,12.237786,2.488459,44.73981767637445,10.491450042692604,32TPQ,EPSG:32632
EMSR200_12_56JNN_x529045_y6791655_S2L2A,2017-01-01T23:52:42.026000Z,2017-03-02T23:52:41.026000Z,2017-04-05T00:02:21.026000Z,2017-05-05T00:02:21.026000Z,19.220822,19.125514,68.253955,1.934913,-29.014391244966706,153.31133616688118,56JNN,EPSG:32756
EMSR422_1_31TDG_x481565_y4632975_S2L2A,2019-11-24T10:43:29.024000Z,2020-01-08T10:44:21.024000Z,2020-01-23T10:42:29.024000Z,2020-02-22T10:39:39.024000Z,0.947085,4.68687,64.243388,0.999887,41.8370051953859,2.7933243579871037,31TDG,EPSG:32631
EMSR471_5_33UXP_x643155_y5350645_S2L2A,2020-09-09T09:50:31.024000Z,2020-10-04T09:50:39.024000Z,2020-10-17T10:00:29.024000Z,2020-10-22T10:00:51.024000Z,0.233739,0.569783,99.266961,14.528874,48.281046524078796,16.946815287957516,33UXP,EPSG:32633
EMSR229_1_15RTP_x877405_y3382155_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-09T17:15:09.027000Z,13.083377,None,None,None,30.500592657967918,-95.05529207107658,15RTP,EPSG:32615
EMSR471_2_34UDU_x448265_y5365345_S2L2A,2020-09-09T09:50:31.024000Z,2020-09-21T09:40:39.026000Z,2020-10-16T09:40:41.024000Z,2020-10-31T09:41:39.024000Z,0.040843,1.538542,88.186958,57.176138,48.42775583495386,20.317892001763347,34UDU,EPSG:32634
EMSR229_1_15RTP_x803165_y3310475_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-09T17:15:09.027000Z,13.083377,None,None,None,29.875828710607557,-95.84819423257126,15RTP,EPSG:32615
EMSR793_2_37LFC_x636435_y8272325_S2L2A,2025-02-10T07:21:01.025000Z,2025-02-10T07:21:01.025000Z,2025-03-14T07:34:31.024000Z,2025-04-10T07:32:41.024000Z,3.619021,3.619021,100.0,10.374551,-15.634747518147979,40.284710049612755,37LFC,EPSG:32737
EMSR407_2_30UXE_x659285_y5905445_S2L2A,2019-09-19T11:07:21.024000Z,2019-10-17T11:21:19.024000Z,2019-11-13T11:12:19.025000Z,2019-11-18T11:13:41.024000Z,6.346137,1.138722,46.238918,6.085436,53.26244715208362,-0.5927006050664423,30UXE,EPSG:32630
EMSR167_1_31UFS_x611225_y5662195_S2L2A,2016-05-01T10:50:32.029000Z,2016-05-08T10:40:32.027000Z,2016-06-07T10:40:32.027000Z,2016-07-20T10:50:32.026000Z,2.911502,1.077909,16.697231,0.4862,51.088735829355834,4.606368521274896,31UFS,EPSG:32631
EMSR265_15_31UFQ_x612805_y5434065_S2L2A,2017-12-02T10:54:21.026000Z,2018-01-13T10:44:09.027000Z,2018-01-28T10:43:11.026000Z,2018-02-22T10:40:29.028000Z,4.282399,47.069506,99.605792,0.31128,49.0374275506747,4.560891363340337,31UFQ,EPSG:32631
EMSR265_23_31UDP_x483375_y5305585_S2L2A,2017-11-07T10:52:29.027000Z,2017-12-12T10:54:41.026000Z,2018-01-29T11:03:09.027000Z,2018-02-25T10:50:19.027000Z,0.147939,42.756271,98.639062,0.858664,47.8919370763687,2.794651952720612,31UDP,EPSG:32631
EMSR200_12_56JNP_x557305_y6808485_S2L2A,2017-01-31T23:52:41.026000Z,2017-03-02T23:52:41.026000Z,2017-04-05T00:02:21.026000Z,2017-05-01T23:52:51.026000Z,1.549096,21.96236,65.057912,17.556007,-28.861505644185552,153.60063297593504,56JNP,EPSG:32756
EMSR779_1_33PVM_x495795_y1117175_S2L2A,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,55.400372,0.0,0.487809,0.0,10.094853698104922,14.973257536470088,33PVM,EPSG:32633
EMSR517_5_31UGS_x335665_y5653825_S2L2A,2021-06-13T10:25:59.024000Z,2021-06-13T10:25:59.024000Z,2021-07-16T10:36:29.024000Z,2021-07-21T10:40:31.024000Z,0.370384,None,None,None,51.00138866636472,6.676000228682822,31UGS,EPSG:32631
EMSR280_3_33VWH_x551845_y6697795_S2L2A,2018-03-18T10:20:19.027000Z,2018-04-12T10:20:21.026000Z,2018-05-17T10:20:19.027000Z,2018-06-04T10:30:21.024000Z,5.203346,4.968046,55.935491,0.776013,60.40154218546873,15.964082073074277,33VWH,EPSG:32633
EMSR352_1_39STR_x833165_y3522945_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-12T07:30:19.024000Z,2019-04-08T07:16:19.024000Z,2019-04-26T07:26:21.024000Z,0.181802,0.120109,0.176796,None,31.781684705591367,48.531373729867084,39STR,EPSG:32639
EMSR472_4_48PZC_x198335_y1752475_S2L2A,2020-08-25T03:05:49.024000Z,2020-09-24T03:05:49.024000Z,2020-10-19T03:07:41.024000Z,2020-10-29T03:08:41.024000Z,1.848521,30.788394,99.999997,None,15.821534639121982,108.19583196444657,48PZC,EPSG:32648
