Nome_Serie,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR417_1_29TNE_x515385_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24933533,-8.804111658,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24933533,-8.804111658,29TNE,EPSG:32629
EMSR417_1_29TNE_x515385_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27239925,-8.804045128,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27239925,-8.804045128,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04170145,-8.774698183,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04170145,-8.774698183,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06476615,-8.774622223,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06476615,-8.774622223,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08783077,-8.774546175,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08783077,-8.774546175,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11089529,-8.774470039,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.11089529,-8.774470039,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13395971,-8.774393815,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13395971,-8.774393815,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15702405,-8.774317504,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15702405,-8.774317504,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.18008829,-8.774241104,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.18008829,-8.774241104,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4451605,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.20315244,-8.774164616,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20315244,-8.774164616,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4454165,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.2262165,-8.77408804,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.2262165,-8.77408804,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24928047,-8.774011376,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24928047,-8.774011376,29TNE,EPSG:32629
EMSR417_1_29TNE_x517945_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27234434,-8.773934622,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27234434,-8.773934622,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04163922,-8.744689465,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04163922,-8.744689465,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06470387,-8.744603387,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06470387,-8.744603387,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08776843,-8.744517211,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08776843,-8.744517211,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.1108329,-8.744430934,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.1108329,-8.744430934,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13389728,-8.744344559,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13389728,-8.744344559,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15696156,-8.744258083,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15696156,-8.744258083,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.18002575,-8.744171508,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.18002575,-8.744171508,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4451605,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.20308985,-8.744084832,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20308985,-8.744084832,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4454165,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.22615386,-8.743998057,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22615386,-8.743998057,29TNE,EPSG:32629
EMSR417_1_29TNE_x520505_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24921778,-8.743911181,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24921778,-8.743911181,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04156921,-8.714680846,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04156921,-8.714680846,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06463381,-8.714584651,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06463381,-8.714584651,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08769831,-8.714488346,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08769831,-8.714488346,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11076272,-8.714391929,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.11076272,-8.714391929,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13382704,-8.714295401,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13382704,-8.714295401,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15689127,-8.714198762,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15689127,-8.714198762,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.1799554,-8.714102011,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.1799554,-8.714102011,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4451605,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.20301945,-8.714005149,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20301945,-8.714005149,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4454165,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.2260834,-8.713908174,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.2260834,-8.713908174,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24914726,-8.713811088,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24914726,-8.713811088,29TNE,EPSG:32629
EMSR417_1_29TNE_x523065_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27221102,-8.713713889,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27221102,-8.713713889,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04149143,-8.684672338,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04149143,-8.684672338,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06455596,-8.684566026,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06455596,-8.684566026,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11068475,-8.684353035,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.11068475,-8.684353035,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13374901,-8.684246356,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13374901,-8.684246356,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15681317,-8.684139553,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15681317,-8.684139553,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.17987725,-8.684032626,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.17987725,-8.684032626,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4451605,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.20294123,-8.683925577,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20294123,-8.683925577,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4454165,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.22600511,-8.683818403,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22600511,-8.683818403,29TNE,EPSG:32629
EMSR417_1_29TNE_x525625_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24906891,-8.683711106,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24906891,-8.683711106,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04140588,-8.654663952,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04140588,-8.654663952,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06447034,-8.654547524,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06447034,-8.654547524,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08753472,-8.654430961,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08753472,-8.654430961,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.110599,-8.654314265,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.110599,-8.654314265,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13366318,-8.654197433,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13366318,-8.654197433,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15672728,-8.654080466,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15672728,-8.654080466,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.17979128,-8.653963365,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.17979128,-8.653963365,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4451605,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.20285519,-8.653846128,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20285519,-8.653846128,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4454165,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.22591901,-8.653728756,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22591901,-8.653728756,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24898273,-8.653611248,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24898273,-8.653611248,29TNE,EPSG:32629
EMSR417_1_29TNE_x528185_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27204636,-8.653493605,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27204636,-8.653493605,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04131256,-8.624655701,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04131256,-8.624655701,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06437695,-8.624529156,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06437695,-8.624529156,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08744124,-8.624402465,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08744124,-8.624402465,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11050545,-8.624275628,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.11050545,-8.624275628,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13356956,-8.624148645,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13356956,-8.624148645,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15663358,-8.624021515,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15663358,-8.624021515,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.1796975,-8.623894239,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.1796975,-8.623894239,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4451605,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.20276134,-8.623766815,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20276134,-8.623766815,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4454165,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.22582508,-8.623639244,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22582508,-8.623639244,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24888873,-8.623511526,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24888873,-8.623511526,29TNE,EPSG:32629
EMSR417_1_29TNE_x530745_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27195228,-8.623383661,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27195228,-8.623383661,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04121147,-8.594647595,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04121147,-8.594647595,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06427577,-8.594510934,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06427577,-8.594510934,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08733999,-8.594374115,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08733999,-8.594374115,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11040411,-8.594237139,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.11040411,-8.594237139,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13346814,-8.594100004,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13346814,-8.594100004,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15653207,-8.593962711,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15653207,-8.593962711,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.17959592,-8.593825259,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.17959592,-8.593825259,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4451605,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.20265967,-8.593687649,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20265967,-8.593687649,29TNE,EPSG:32629
EMSR417_1_29TNE_x533305_y4454165,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.22572333,-8.59354988,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22572333,-8.59354988,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.0411026,-8.564639647,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.0411026,-8.564639647,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08723095,-8.564345923,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08723095,-8.564345923,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11029498,-8.564198807,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.11029498,-8.564198807,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13335892,-8.564051521,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13335892,-8.564051521,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15642277,-8.563904065,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15642277,-8.563904065,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.17948652,-8.563756439,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.17948652,-8.563756439,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4451605,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.20255018,-8.563608642,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20255018,-8.563608642,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4454165,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.22561375,-8.563460675,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22561375,-8.563460675,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4456725,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.24867723,-8.563312537,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24867723,-8.563312537,29TNE,EPSG:32629
EMSR417_1_29TNE_x535865_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27174061,-8.563164228,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27174061,-8.563164228,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04098597,-8.534631868,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.04098597,-8.534631868,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06405009,-8.534474974,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.06405009,-8.534474974,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08711412,-8.5343179,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.08711412,-8.5343179,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11017806,-8.534160645,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.11017806,-8.534160645,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.13324191,-8.534003208,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.13324191,-8.534003208,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15630566,-8.533845589,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15630566,-8.533845589,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.17936932,-8.533687789,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.17936932,-8.533687789,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4451605,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.20243288,-8.533529806,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20243288,-8.533529806,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4454165,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.22549636,-8.533371641,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22549636,-8.533371641,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4456725,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.24855974,-8.533213293,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24855974,-8.533213293,29TNE,EPSG:32629
EMSR417_1_29TNE_x538425_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27162303,-8.533054762,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27162303,-8.533054762,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04086156,-8.504624269,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.04086156,-8.504624269,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.06392559,-8.50445726,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.06392559,-8.50445726,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08698951,-8.504290059,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.08698951,-8.504290059,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.11005335,-8.504122664,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.11005335,-8.504122664,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4443925,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.1331171,-8.503955077,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.1331171,-8.503955077,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4446485,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.15618075,-8.503787296,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.15618075,-8.503787296,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4449045,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.1792443,-8.503619321,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.1792443,-8.503619321,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4451605,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.20230777,-8.503451152,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.20230777,-8.503451152,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4454165,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.22537114,-8.503282789,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.22537114,-8.503282789,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4456725,17/10/2018,28/11/2018,22/12/2018,03/01/2019,40.24843442,-8.503114232,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.24843442,-8.503114232,29TNE,EPSG:32629
EMSR417_1_29TNE_x540985_y4459285,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.27149761,-8.50294548,EPSG:32629,12/10/2018,01/12/2018,14/12/2018,26/12/2018,40.27149761,-8.50294548,29TNE,EPSG:32629
EMSR417_1_29TNE_x543545_y4433685,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.04072939,-8.474616863,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.04072939,-8.474616863,29TNE,EPSG:32629
EMSR417_1_29TNE_x543545_y4436245,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.0637933,-8.474439739,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.0637933,-8.474439739,29TNE,EPSG:32629
EMSR417_1_29TNE_x543545_y4438805,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.08685712,-8.47426241,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.08685712,-8.47426241,29TNE,EPSG:32629
EMSR417_1_29TNE_x543545_y4441365,17/10/2018,28/11/2018,17/12/2018,03/01/2019,40.10992085,-8.474084877,EPSG:32629,12/10/2018,01/12/2018,16/12/2018,26/12/2018,40.10992085,-8.474084877,29TNE,EPSG:32629
