Nome_Serie,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR203_1_15STA_x247475_y4042285,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.48146640873702,-95.80453089932028,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.48146640873702,-95.80453089932028,15STA,EPSG:32615
EMSR203_1_15STA_x247475_y4047405,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.52756866850126,-95.80619558548176,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.52756866850126,-95.80619558548176,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y3993645,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.04413135758711,-95.76051716964734,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.04413135758711,-95.76051716964734,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y3998765,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.09023872108402,-95.76212977324576,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.09023872108402,-95.76212977324576,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4001325,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.11329224609509,-95.76293745002071,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.11329224609509,-95.76293745002071,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4003885,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.13634566655495,-95.76374604486104,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-12,36.13634566655495,-95.76374604486104,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4006445,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.15939898241892,-95.76455555883018,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.15939898241892,-95.76455555883018,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4014125,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.22855830198896,-95.76698962617436,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.22855830198896,-95.76698962617436,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4016685,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.25161119902295,-95.76780282733208,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.25161119902295,-95.76780282733208,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4019245,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.27466399123794,-95.76861695296482,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.27466399123794,-95.76861695296482,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4021805,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.29771667858941,-95.7694320041476,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.29771667858941,-95.7694320041476,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4024365,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.32076926103278,-95.77024798195733,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.32076926103278,-95.77024798195733,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4026925,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.34382173852355,-95.77106488747285,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.34382173852355,-95.77106488747285,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4029485,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.36687411101725,-95.77188272177494,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.36687411101725,-95.77188272177494,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4032045,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.38992637846943,-95.7727014859464,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.38992637846943,-95.7727014859464,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4034605,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.41297854083559,-95.7735211810719,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.41297854083559,-95.7735211810719,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4037165,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.43603059807134,-95.77434180823803,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.43603059807134,-95.77434180823803,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4039725,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.459082550132266,-95.77516336853344,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.459082550132266,-95.77516336853344,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4042285,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.48213439697398,-95.77598586304865,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.48213439697398,-95.77598586304865,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4044845,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.50518613855214,-95.77680929287617,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.50518613855214,-95.77680929287617,15STA,EPSG:32615
EMSR203_1_15STA_x250035_y4047405,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.52823777482238,-95.77763365911044,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.52823777482238,-95.77763365911044,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y3993645,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.04478207775662,-95.73212977904912,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.04478207775662,-95.73212977904912,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y3996205,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.06783635888066,-95.73292736137526,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.06783635888066,-95.73292736137526,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y3998765,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.09089053585668,-95.73372585027734,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.09089053585668,-95.73372585027734,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4001325,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.11394460864042,-95.7345252468043,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.11394460864042,-95.7345252468043,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4003885,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.136998577187605,-95.73532555200693,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.136998577187605,-95.73532555200693,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4006445,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.16005244145401,-95.7361267669379,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.16005244145401,-95.7361267669379,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4014125,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.22921340812656,-95.73853588065612,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.22921340812656,-95.73853588065612,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4016685,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.25226685482797,-95.73934074506514,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.25226685482797,-95.73934074506514,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4019245,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.2753201970278,-95.74014652449428,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.2753201970278,-95.74014652449428,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4021805,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.29837343468191,-95.74095322000764,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.29837343468191,-95.74095322000764,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4024365,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.32142656774626,-95.74176083267116,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.32142656774626,-95.74176083267116,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4026925,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.34447959617678,-95.74256936355272,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.34447959617678,-95.74256936355272,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4029485,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.36753251992945,-95.74337881372216,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.36753251992945,-95.74337881372216,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4032045,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.39058533896026,-95.74418918425118,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.39058533896026,-95.74418918425118,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4034605,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.41363805322524,-95.74500047621343,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.41363805322524,-95.74500047621343,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4037165,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.43669066268039,-95.74581269068447,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.43669066268039,-95.74581269068447,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4039725,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.459743167281815,-95.74662582874188,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.459743167281815,-95.74662582874188,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4042285,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.482795566985565,-95.74743989146502,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.482795566985565,-95.74743989146502,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4044845,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.50584786174775,-95.74825487993536,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.50584786174775,-95.74825487993536,15STA,EPSG:32615
EMSR203_1_15STA_x252595_y4047405,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.52890005152449,-95.7490707952362,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.52890005152449,-95.7490707952362,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y3993645,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.045426086602696,-95.70374148292233,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.045426086602696,-95.70374148292233,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y3996205,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.06848090923715,-95.70453080270036,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.06848090923715,-95.70453080270036,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y3998765,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.091535628034144,-95.70532101968436,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.091535628034144,-95.70532101968436,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4001325,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.11459024294983,-95.7061121349125,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.11459024294983,-95.7061121349125,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4003885,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.137644753940414,-95.70690414942476,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.137644753940414,-95.70690414942476,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4006445,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.1606991609621,-95.70769706426302,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.1606991609621,-95.70769706426302,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4009005,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.18375346397112,-95.70849088047096,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.18375346397112,-95.70849088047096,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4011565,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.20680766292378,-95.7092855990942,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.20680766292378,-95.7092855990942,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4014125,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.229861757776334,-95.71008122118025,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.229861757776334,-95.71008122118025,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4016685,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.25291574848508,-95.71087774777835,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.25291574848508,-95.71087774777835,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4019245,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.27596963500639,-95.71167517993986,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.27596963500639,-95.71167517993986,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4021805,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.29902341729659,-95.71247351871784,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.29902341729659,-95.71247351871784,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4024365,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.32207709531208,-95.71327276516728,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.32207709531208,-95.71327276516728,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4026925,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.34513066900924,-95.71407292034512,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.34513066900924,-95.71407292034512,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4029485,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.36818413834452,-95.71487398531012,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.36818413834452,-95.71487398531012,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4032045,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.391237503274354,-95.71567596112304,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.391237503274354,-95.71567596112304,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4034605,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.41429076375522,-95.71647884884646,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.41429076375522,-95.71647884884646,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4037165,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.43734391974362,-95.71728264954491,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.43734391974362,-95.71728264954491,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4039725,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.46039697119606,-95.71808736428484,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.46039697119606,-95.71808736428484,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4042285,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.48344991806909,-95.71889299413456,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.48344991806909,-95.71889299413456,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4044845,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.50650276031927,-95.71969954016436,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.50650276031927,-95.71969954016436,15STA,EPSG:32615
EMSR203_1_15STA_x255155_y4047405,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.529555497903175,-95.7205070034465,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.529555497903175,-95.7205070034465,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y3993645,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.046063383446125,-95.67535229062614,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.046063383446125,-95.67535229062614,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y3996205,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.06911874195588,-95.67613334681975,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.06911874195588,-95.67613334681975,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y3998765,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.09217399693547,-95.67691529084756,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.09217399693547,-95.67691529084756,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4001325,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.11522914834156,-95.67769812373687,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.11522914834156,-95.67769812373687,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4003885,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.13828419613077,-95.67848184651696,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.13828419613077,-95.67848184651696,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4009005,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.18439398068516,-95.68005196587512,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.18439398068516,-95.68005196587512,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4011565,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.20744871736376,-95.68083836452088,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.20744871736376,-95.68083836452088,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4014125,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.23050335025226,-95.68162565719253,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.23050335025226,-95.68162565719253,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4016685,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.253557879307415,-95.68241384492856,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.253557879307415,-95.68241384492856,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4019245,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.27661230448602,-95.68320292876928,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.27661230448602,-95.68320292876928,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4021805,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.29966662574487,-95.68399290975684,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.29966662574487,-95.68399290975684,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4024365,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.322720843040806,-95.68478378893532,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.322720843040806,-95.68478378893532,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4026925,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.34577495633066,-95.6855755673506,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.34577495633066,-95.6855755673506,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4029485,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.36882896557131,-95.68636824605052,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.36882896557131,-95.68636824605052,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4032045,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.39188287071968,-95.68716182608472,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.39188287071968,-95.68716182608472,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4034605,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.41493667173269,-95.6879563085048,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.41493667173269,-95.6879563085048,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4037165,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.43799036856728,-95.6887516943642,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.43799036856728,-95.6887516943642,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4039725,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.46104396118042,-95.68954798471827,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.46104396118042,-95.68954798471827,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4042285,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.48409744952912,-95.6903451806243,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.48409744952912,-95.6903451806243,15STA,EPSG:32615
EMSR203_1_15STA_x257715_y4044845,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.50715083357037,-95.6911432831414,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.50715083357037,-95.6911432831414,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y3993645,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.04669396761474,-95.64696221152155,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.04669396761474,-95.64696221152155,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y3996205,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.0697498563638,-95.6477350031053,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.0697498563638,-95.6477350031053,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y3998765,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.09280564188684,-95.64850867314956,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.09280564188684,-95.64850867314956,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4001325,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.11586132414092,-95.64928322267087,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.11586132414092,-95.64928322267087,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4003885,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.13891690308314,-95.65005865268768,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.13891690308314,-95.65005865268768,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4009005,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.18502775086031,-95.65161215829023,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.18502775086031,-95.65161215829023,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4011565,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.20808301960955,-95.65239023592189,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.20808301960955,-95.65239023592189,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4014125,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.23113818487547,-95.65316919814076,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.23113818487547,-95.65316919814076,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4016685,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.25419324661524,-95.6539490459744,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.25419324661524,-95.6539490459744,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4019245,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.27724820478611,-95.65472978045216,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.27724820478611,-95.65472978045216,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4021805,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.300303059345325,-95.65551140260528,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.300303059345325,-95.65551140260528,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4024365,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.32335781025015,-95.65629391346688,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.32335781025015,-95.65629391346688,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4026925,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.34641245745789,-95.6570773140718,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.34641245745789,-95.6570773140718,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4029485,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.369467000925866,-95.65786160545692,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.369467000925866,-95.65786160545692,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4032045,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.39252144061144,-95.65864678866086,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.39252144061144,-95.65864678866086,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4034605,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.41557577647197,-95.65943286472412,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-12,36.41557577647197,-95.65943286472412,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4042285,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.484738160677374,-95.66179646050328,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.484738160677374,-95.66179646050328,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4044845,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.50779208081193,-95.6625861184466,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.50779208081193,-95.6625861184466,15STA,EPSG:32615
EMSR203_1_15STA_x260275_y4047405,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.53084589690869,-95.66337667448003,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.53084589690869,-95.66337667448003,15STA,EPSG:32615
EMSR203_1_15STA_x262835_y3993645,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.04731783844339,-95.6185712549715,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.04731783844339,-95.6185712549715,15STA,EPSG:32615
EMSR203_1_15STA_x262835_y3996205,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.07037425179498,-95.6193357809306,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.07037425179498,-95.6193357809306,15STA,EPSG:32615
EMSR203_1_15STA_x262835_y3998765,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.09343056222145,-95.62010117597475,EPSG:32615,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.09343056222145,-95.62010117597475,15STA,EPSG:32615
